cell,section_id,areax_index,areax_index_all
OR52YW26_2_2_proseg_69215,OR52YW26_2_2,1.035785568841207,0.8924849833040682
OR52YW26_2_2_proseg_69219,OR52YW26_2_2,0.4841013942198405,0.6964466796600235
OR52YW26_2_2_proseg_69220,OR52YW26_2_2,1.2666467480128782,0.8895664333901807
OR52YW26_2_2_proseg_69233,OR52YW26_2_2,1.3525512035142278,1.4148865360458558
OR52YW26_2_2_proseg_69246,OR52YW26_2_2,1.4798772309335062,1.1710962369952393
OR52YW26_2_2_proseg_69251,OR52YW26_2_2,0.9511636444045237,0.8763328302830731
OR52YW26_2_2_proseg_69265,OR52YW26_2_2,1.4339884205795252,1.1272538303996678
OR52YW26_2_2_proseg_69286,OR52YW26_2_2,1.0582433451461846,0.8701696540917941
OR52YW26_2_2_proseg_69294,OR52YW26_2_2,1.308659121744125,1.1900759771759561
OR52YW26_2_2_proseg_69305,OR52YW26_2_2,1.384776579673165,1.1665232532979035
OR52YW26_2_2_proseg_69310,OR52YW26_2_2,0.8085578120949561,0.7883145437473487
OR52YW26_2_2_proseg_69321,OR52YW26_2_2,0.5103816492622428,0.5228864850206697
OR52YW26_2_2_proseg_69329,OR52YW26_2_2,1.1612531992038397,0.8056847249456132
OR52YW26_2_2_proseg_69331,OR52YW26_2_2,0.7337522086307803,0.5405691281701809
OR52YW26_2_2_proseg_69333,OR52YW26_2_2,1.6909674683712823,1.2702586217912293
OR52YW26_2_2_proseg_69341,OR52YW26_2_2,-0.21198482944326902,-0.1721839873815268
OR52YW26_2_2_proseg_69344,OR52YW26_2_2,1.3031254643521208,1.0996648571295444
OR52YW26_2_2_proseg_69350,OR52YW26_2_2,0.9053998461796787,0.6960679839973629
OR52YW26_2_2_proseg_69353,OR52YW26_2_2,0.3508086957362293,0.28762567449196524
OR52YW26_2_2_proseg_69373,OR52YW26_2_2,0.5870003378029004,0.22084873047398507
OR52YW26_2_2_proseg_69380,OR52YW26_2_2,1.3931170119743759,1.0164907717481368
OR52YW26_2_2_proseg_69392,OR52YW26_2_2,0.9940073328062702,0.9560224724187492
OR52YW26_2_2_proseg_69401,OR52YW26_2_2,0.7888688577404247,0.617552392585746
OR52YW26_2_2_proseg_69411,OR52YW26_2_2,0.7656447858178467,0.5695167393550219
OR52YW26_2_2_proseg_69426,OR52YW26_2_2,0.4451715285220791,0.21986632641764933
OR52YW26_2_2_proseg_69448,OR52YW26_2_2,0.17761064232720722,0.13430942878209842
OR52YW26_2_2_proseg_69455,OR52YW26_2_2,0.5196426451637348,0.2834727764803002
OR52YW26_2_2_proseg_69456,OR52YW26_2_2,0.7074268913750141,0.6244285401207729
OR52YW26_2_2_proseg_69459,OR52YW26_2_2,1.1604348425233675,0.8811126178425155
OR52YW26_2_2_proseg_69461,OR52YW26_2_2,0.6960018745353552,0.45952116160604245
OR52YW26_2_2_proseg_69484,OR52YW26_2_2,0.950954554137315,0.7374564270206577
OR52YW26_2_2_proseg_69487,OR52YW26_2_2,0.4913935734945547,0.2580827416789329
OR52YW26_2_2_proseg_69497,OR52YW26_2_2,0.39459622385245624,0.14029436874564508
OR52YW26_2_2_proseg_69498,OR52YW26_2_2,1.3968501273524765,1.184047876271374
OR52YW26_2_2_proseg_69501,OR52YW26_2_2,0.7961800155782561,0.6516282534030402
OR52YW26_2_2_proseg_69502,OR52YW26_2_2,0.6442271730946492,0.31166009608286616
OR52YW26_2_2_proseg_69515,OR52YW26_2_2,1.0966571376361873,1.2634447476125756
OR52YW26_2_2_proseg_69529,OR52YW26_2_2,0.3805351387263273,0.30808895674233305
OR52YW26_2_2_proseg_69537,OR52YW26_2_2,0.6370101977191501,0.5490199703409706
OR52YW26_2_2_proseg_69540,OR52YW26_2_2,0.8896046936959927,0.7508035748733436
OR52YW26_2_2_proseg_69545,OR52YW26_2_2,0.9479014672058717,0.7350366562938289
OR52YW26_2_2_proseg_69549,OR52YW26_2_2,0.7582884068570721,0.47119795602512393
OR52YW26_2_2_proseg_69555,OR52YW26_2_2,1.077490071741707,1.0491089896007482
OR52YW26_2_2_proseg_69559,OR52YW26_2_2,0.8399367760992007,0.8162349127170337
OR52YW26_2_2_proseg_69563,OR52YW26_2_2,1.607579166246937,1.2762788239476575
OR52YW26_2_2_proseg_69574,OR52YW26_2_2,0.4803333765669634,0.471616997225063
OR52YW26_2_2_proseg_69578,OR52YW26_2_2,0.7747333069474991,0.5702668383634152
OR52YW26_2_2_proseg_69597,OR52YW26_2_2,0.7967614626545585,0.5534728188530524
OR52YW26_2_2_proseg_69602,OR52YW26_2_2,1.089270930865957,0.5219556382011574
OR52YW26_2_2_proseg_69610,OR52YW26_2_2,0.16803854348619707,0.12496213844778697
OR52YW26_2_2_proseg_69611,OR52YW26_2_2,1.1845998222581366,1.0084869729732184
OR52YW26_2_2_proseg_69619,OR52YW26_2_2,0.40846104868047983,0.2768760264696456
OR52YW26_2_2_proseg_69631,OR52YW26_2_2,1.1111595399137852,1.0072814379961432
OR52YW26_2_2_proseg_69638,OR52YW26_2_2,0.7308123509116908,1.0375643230721558
OR52YW26_2_2_proseg_69652,OR52YW26_2_2,-0.1804325678462759,-0.27086222030670404
OR52YW26_2_2_proseg_69660,OR52YW26_2_2,1.4455028647602193,1.149612298907225
OR52YW26_2_2_proseg_69669,OR52YW26_2_2,0.5652215534718671,0.59421711366426
OR52YW26_2_2_proseg_69682,OR52YW26_2_2,1.228317721448677,1.0650783915711948
OR52YW26_2_2_proseg_69689,OR52YW26_2_2,1.038163892519139,0.9227481509804267
OR52YW26_2_2_proseg_69695,OR52YW26_2_2,1.0395413315956028,0.8789676849956387
OR52YW26_2_2_proseg_69697,OR52YW26_2_2,-0.30130558076808717,-0.22543897949005107
OR52YW26_2_2_proseg_69705,OR52YW26_2_2,0.274569212807831,0.20374537811234317
OR52YW26_2_2_proseg_69708,OR52YW26_2_2,0.42677878550817194,0.3590948267810536
OR52YW26_2_2_proseg_69711,OR52YW26_2_2,0.2561090662998569,0.15881950816652612
OR52YW26_2_2_proseg_69712,OR52YW26_2_2,1.6914155035504883,1.4220297625074232
OR52YW26_2_2_proseg_69720,OR52YW26_2_2,1.1094716979163497,0.8890505137710477
OR52YW26_2_2_proseg_69738,OR52YW26_2_2,0.7738303944795032,0.47341569396831756
OR52YW26_2_2_proseg_69741,OR52YW26_2_2,1.509924763301899,1.1876693505584681
OR52YW26_2_2_proseg_69745,OR52YW26_2_2,0.22717446032084923,0.24098668967002682
OR52YW26_2_2_proseg_69746,OR52YW26_2_2,0.7402721406396855,0.5611691824094296
OR52YW26_2_2_proseg_69747,OR52YW26_2_2,1.3661187002617523,1.116677158802097
OR52YW26_2_2_proseg_69751,OR52YW26_2_2,0.7242961252146266,0.6427702153293909
OR52YW26_2_2_proseg_69757,OR52YW26_2_2,1.4079791677061315,1.2240335595030465
OR52YW26_2_2_proseg_69779,OR52YW26_2_2,1.3318108302720164,1.1196529003134754
OR52YW26_2_2_proseg_69826,OR52YW26_2_2,0.763031940979157,0.5653149754936732
OR52YW26_2_2_proseg_69829,OR52YW26_2_2,1.100648919663828,0.8332789218953318
OR52YW26_2_2_proseg_69837,OR52YW26_2_2,0.9295047519787439,0.5451199968228385
OR52YW26_2_2_proseg_69843,OR52YW26_2_2,1.4865558142937996,1.1687473707124476
OR52YW26_2_2_proseg_69847,OR52YW26_2_2,1.2661273791555316,0.8435644774450898
OR52YW26_2_2_proseg_69849,OR52YW26_2_2,0.24681681792634264,0.25122315381657345
OR52YW26_2_2_proseg_69853,OR52YW26_2_2,0.09430654440168873,-0.08973679773387963
OR52YW26_2_2_proseg_69860,OR52YW26_2_2,0.9491070598620979,0.8421050647052817
OR52YW26_2_2_proseg_69871,OR52YW26_2_2,0.9779024188788558,0.7168374937822117
OR52YW26_2_2_proseg_69904,OR52YW26_2_2,1.401954744767143,1.3555235393090257
OR52YW26_2_2_proseg_69905,OR52YW26_2_2,0.22195066189506088,0.030059441351308648
OR52YW26_2_2_proseg_69915,OR52YW26_2_2,1.8146498187752613,1.7123347369524702
OR52YW26_2_2_proseg_69916,OR52YW26_2_2,1.0336128299150924,0.7764232269324524
OR52YW26_2_2_proseg_69932,OR52YW26_2_2,1.170841698035108,0.8353889565405523
OR52YW26_2_2_proseg_69954,OR52YW26_2_2,0.4655793036672037,0.41419772469372507
OR52YW26_2_2_proseg_69959,OR52YW26_2_2,-0.06310018833000511,-0.02294946348884297
OR52YW26_2_2_proseg_69962,OR52YW26_2_2,0.1578860964802375,0.13808557565449947
OR52YW26_2_2_proseg_69971,OR52YW26_2_2,0.5517023997945831,0.34849327290951926
OR52YW26_2_2_proseg_69973,OR52YW26_2_2,0.4846243337356856,0.27053537023924823
OR52YW26_2_2_proseg_69982,OR52YW26_2_2,0.7961857538998374,0.6871856007511008
OR52YW26_2_2_proseg_69984,OR52YW26_2_2,-0.9252695270280178,-0.6124740018389881
OR52YW26_2_2_proseg_70005,OR52YW26_2_2,0.684566961633999,0.4159109513172874
OR52YW26_2_2_proseg_70012,OR52YW26_2_2,-0.26783168690068426,-0.34397635637334767
OR52YW26_2_2_proseg_70018,OR52YW26_2_2,-0.1826665875155753,-0.18521116058042572
OR52YW26_2_2_proseg_70027,OR52YW26_2_2,-0.09651744753304593,-0.09626836608553131
OR52YW26_2_2_proseg_70053,OR52YW26_2_2,0.11828110202882045,0.06802571293434329
OR52YW26_2_2_proseg_70084,OR52YW26_2_2,-0.056875896883227584,-0.22570735049877189
OR52YW26_2_2_proseg_70086,OR52YW26_2_2,0.9110549894004167,0.7810828654996925
OR52YW26_2_2_proseg_70094,OR52YW26_2_2,0.018461347632349797,-0.005911787087209554
OR52YW26_2_2_proseg_70104,OR52YW26_2_2,0.06698980065051241,0.23665827517653018
OR52YW26_2_2_proseg_70108,OR52YW26_2_2,-0.36392031881172715,-0.10132429745888866
OR52YW26_2_2_proseg_70114,OR52YW26_2_2,-0.22799326419864066,-0.267315333683554
OR52YW26_2_2_proseg_70128,OR52YW26_2_2,0.3479855134010251,0.4324907004116175
OR52YW26_2_2_proseg_70129,OR52YW26_2_2,-0.6938575842800103,-0.7022475953912641
OR52YW26_2_2_proseg_70130,OR52YW26_2_2,0.1426624118770414,-0.009313013060282704
OR52YW26_2_2_proseg_70146,OR52YW26_2_2,-0.29982169305952444,-0.4410647451934954
OR52YW26_2_2_proseg_70148,OR52YW26_2_2,0.4298354198532775,0.25387559401897486
OR52YW26_2_2_proseg_70157,OR52YW26_2_2,0.5551236486141575,0.334088598498129
OR52YW26_2_2_proseg_70159,OR52YW26_2_2,0.20284186376151517,0.196774149629836
OR52YW26_2_2_proseg_70167,OR52YW26_2_2,0.11530391805320521,0.42275487258641425
OR52YW26_2_2_proseg_70170,OR52YW26_2_2,-0.028414364122957725,-0.03134057001200874
OR52YW26_2_2_proseg_70173,OR52YW26_2_2,-0.49705249864808304,-0.4548005717902323
OR52YW26_2_2_proseg_70179,OR52YW26_2_2,-0.3242242223117019,-0.28079665257668557
OR52YW26_2_2_proseg_70185,OR52YW26_2_2,0.2767952711411894,0.11687045111037492
OR52YW26_2_2_proseg_70187,OR52YW26_2_2,0.31650249765945965,0.147921576231958
OR52YW26_2_2_proseg_70190,OR52YW26_2_2,-0.6012449535841529,-0.5623086457490452
OR52YW26_2_2_proseg_70193,OR52YW26_2_2,0.4624369820304923,0.40151888134911473
OR52YW26_2_2_proseg_70197,OR52YW26_2_2,-0.679764937258942,-0.6227137576433476
OR52YW26_2_2_proseg_70199,OR52YW26_2_2,-0.10640012021256952,-0.21359145402969515
OR52YW26_2_2_proseg_70203,OR52YW26_2_2,0.3935918207374605,0.5002338869910624
OR52YW26_2_2_proseg_70209,OR52YW26_2_2,0.327488501907973,0.22670311355685643
OR52YW26_2_2_proseg_70216,OR52YW26_2_2,0.3044100675717288,0.0404567866205128
OR52YW26_2_2_proseg_70217,OR52YW26_2_2,-0.1596454077662,-0.35330341195458387
OR52YW26_2_2_proseg_70220,OR52YW26_2_2,-0.2879395039081401,-0.4910651891053322
OR52YW26_2_2_proseg_70239,OR52YW26_2_2,-0.13352383419773065,-0.04711441581884408
OR52YW26_2_2_proseg_70260,OR52YW26_2_2,-0.1512193084466677,-0.3998143332281921
OR52YW26_2_2_proseg_70265,OR52YW26_2_2,0.6005379117810848,0.31291451351057303
OR52YW26_2_2_proseg_70272,OR52YW26_2_2,0.7881978801412088,1.0219589350948899
OR52YW26_2_2_proseg_70290,OR52YW26_2_2,0.23171544557281137,0.36693995463839213
OR52YW26_2_2_proseg_70292,OR52YW26_2_2,0.2687773651250098,0.20545904931454242
OR52YW26_2_2_proseg_70318,OR52YW26_2_2,-0.9232395011240904,-1.0834850683895358
OR52YW26_2_2_proseg_70333,OR52YW26_2_2,-0.7610067508660736,-0.7848815080336938
OR52YW26_2_2_proseg_70343,OR52YW26_2_2,-0.41996129020648315,-0.5822375760528431
OR52YW26_2_2_proseg_70345,OR52YW26_2_2,-0.25097637582043364,-0.33977076214151825
OR52YW26_2_2_proseg_70369,OR52YW26_2_2,-0.8271844014165147,-0.8448044756262614
OR52YW26_2_2_proseg_70383,OR52YW26_2_2,0.03032261990519236,-0.08066963953319617
OR52YW26_2_2_proseg_70391,OR52YW26_2_2,0.012449105231339574,-0.29130759006063955
OR52YW26_2_2_proseg_70394,OR52YW26_2_2,0.9633293569009799,0.7970868406090967
OR52YW26_2_2_proseg_70398,OR52YW26_2_2,-0.2979723878919659,-0.3939968188497488
OR52YW26_2_2_proseg_70399,OR52YW26_2_2,-0.005871538126837883,0.31620825813975306
OR52YW26_2_2_proseg_70407,OR52YW26_2_2,0.23303800519287352,0.07431681528216842
OR52YW26_2_2_proseg_70409,OR52YW26_2_2,-0.6206363400942178,-0.7541439127430862
OR52YW26_2_2_proseg_70416,OR52YW26_2_2,-0.6696240915024523,-0.6927774132985657
OR52YW26_2_2_proseg_70422,OR52YW26_2_2,0.17929245834208749,0.1440129846090972
OR52YW26_2_2_proseg_70437,OR52YW26_2_2,-0.9465033419442942,-1.0467641265889525
OR52YW26_2_2_proseg_70449,OR52YW26_2_2,-0.6488729642300124,-0.6139099892983674
OR52YW26_2_2_proseg_70451,OR52YW26_2_2,-0.48767865739311755,-0.39340661775287455
OR52YW26_2_2_proseg_70452,OR52YW26_2_2,-0.06296643459801873,-0.16199184981123577
OR52YW26_2_2_proseg_70457,OR52YW26_2_2,-0.2819776247546925,-0.4108267099699461
OR52YW26_2_2_proseg_70464,OR52YW26_2_2,-0.9269232058612223,-1.0093957674359313
OR52YW26_2_2_proseg_70486,OR52YW26_2_2,0.3240855152105383,0.4035856919743628
OR52YW26_2_2_proseg_70543,OR52YW26_2_2,0.5707931889378988,0.4657909232131947
OR52YW26_2_2_proseg_70551,OR52YW26_2_2,0.5082686513098463,0.5894449604500895
OR52YW26_2_2_proseg_70556,OR52YW26_2_2,0.6388714972221835,0.7341481332770846
OR52YW26_2_2_proseg_70568,OR52YW26_2_2,-0.25762835570863585,-0.2741679685858372
OR52YW26_2_2_proseg_70582,OR52YW26_2_2,-0.08940816299130855,0.03957581964150597
OR52YW26_2_2_proseg_70668,OR52YW26_2_2,-1.5010862506114377,-1.2122805460191466
OR52YW26_2_2_proseg_70674,OR52YW26_2_2,0.7135814253456968,0.3417325336793687
OR52YW26_2_2_proseg_70676,OR52YW26_2_2,0.749387538531765,0.6360104188696795
OR52YW26_2_2_proseg_70689,OR52YW26_2_2,-0.06914616760630271,-0.21124285462945644
OR52YW26_2_2_proseg_70710,OR52YW26_2_2,-0.6627922076530411,-0.6219498464507687
OR52YW26_2_2_proseg_70720,OR52YW26_2_2,0.343858790543384,0.37293231340577715
OR52YW26_2_2_proseg_70732,OR52YW26_2_2,0.5763664123916739,0.3247302249912378
OR52YW26_2_2_proseg_70734,OR52YW26_2_2,-0.23287168188227658,-0.52318160318567
OR52YW26_2_2_proseg_70753,OR52YW26_2_2,0.03450038716845302,0.06271204903149527
OR52YW26_2_2_proseg_70755,OR52YW26_2_2,0.033043159358190854,0.11287978181078884
OR52YW26_2_2_proseg_70765,OR52YW26_2_2,-0.15995296890117494,-0.48035459576032513
OR52YW26_2_2_proseg_70873,OR52YW26_2_2,-0.5971218707418544,-0.6638680185555593
OR52YW26_2_2_proseg_70880,OR52YW26_2_2,0.020708907895587145,-0.09735432256346646
OR52YW26_2_2_proseg_70920,OR52YW26_2_2,0.36866488606223685,0.3095767361093619
OR52YW26_2_2_proseg_70929,OR52YW26_2_2,0.2220061394161137,0.15987834005490761
OR52YW26_2_2_proseg_70933,OR52YW26_2_2,-0.40131348448437654,-0.4939637030005005
OR52YW26_2_2_proseg_70941,OR52YW26_2_2,-0.06584738463011647,-0.1455772239375917
OR52YW26_2_2_proseg_70956,OR52YW26_2_2,0.35640568937318706,0.24288680815585817
OR52YW26_2_2_proseg_70972,OR52YW26_2_2,0.2867736920946438,0.3718282401411642
OR52YW26_2_2_proseg_70977,OR52YW26_2_2,-0.15441759820778467,-0.2605511412564532
OR52YW26_2_2_proseg_70983,OR52YW26_2_2,0.9532038907976702,0.9744230858956591
OR52YW26_2_2_proseg_70987,OR52YW26_2_2,0.3354405434973929,0.10600769353219013
OR52YW26_2_2_proseg_70990,OR52YW26_2_2,0.03017828850911268,-0.058316222843197485
OR52YW26_2_2_proseg_71016,OR52YW26_2_2,-0.3287408262608507,-0.5038463475091568
OR52YW26_2_2_proseg_71019,OR52YW26_2_2,-0.46364638968141303,-0.44333534408164255
OR52YW26_2_2_proseg_71029,OR52YW26_2_2,-0.13175733624335006,-0.1855993146551725
OR52YW26_2_2_proseg_71031,OR52YW26_2_2,-0.004104176607503007,0.044426307597957904
OR52YW26_2_2_proseg_71037,OR52YW26_2_2,-0.2651909547014112,-0.37928964993006276
OR52YW26_2_2_proseg_71039,OR52YW26_2_2,-0.2683230045101961,-0.3013827836650263
OR52YW26_2_2_proseg_71042,OR52YW26_2_2,-0.008669910583913643,-0.11224016805003606
OR52YW26_2_2_proseg_71048,OR52YW26_2_2,0.7044486440722261,0.5869694016917804
OR52YW26_2_2_proseg_71067,OR52YW26_2_2,0.5968854614787731,0.3924636093940879
OR52YW26_2_2_proseg_71069,OR52YW26_2_2,0.4199131184676612,0.6755790317914665
OR52YW26_2_2_proseg_71077,OR52YW26_2_2,0.5914197439171157,0.4949714171734
OR52YW26_2_2_proseg_71083,OR52YW26_2_2,-0.18952763894689895,-0.14078781340250643
OR52YW26_2_2_proseg_71086,OR52YW26_2_2,0.7682327813885527,0.8631749620634209
OR52YW26_2_2_proseg_71090,OR52YW26_2_2,0.35126704457010055,0.5344984300420272
OR52YW26_2_2_proseg_71092,OR52YW26_2_2,-0.36360718869107994,-0.1485962622879867
OR52YW26_2_2_proseg_71099,OR52YW26_2_2,0.918687381811195,0.7424117879721208
OR52YW26_2_2_proseg_71103,OR52YW26_2_2,-0.4996026120469971,-0.49005390524855086
OR52YW26_2_2_proseg_71120,OR52YW26_2_2,0.05983646009576911,-0.0341977302251897
OR52YW26_2_2_proseg_71138,OR52YW26_2_2,1.1107318284450556,0.9730501162638516
OR52YW26_2_2_proseg_71141,OR52YW26_2_2,0.6083038889671414,0.2859350022139103
OR52YW26_2_2_proseg_71142,OR52YW26_2_2,0.8298436629908192,0.6718304307723839
OR52YW26_2_2_proseg_71144,OR52YW26_2_2,0.8003977509072131,0.7583455318777084
OR52YW26_2_2_proseg_71164,OR52YW26_2_2,-0.17166543741579965,-0.28683471171674124
OR52YW26_2_2_proseg_71175,OR52YW26_2_2,-0.5953663173222252,-0.6675757580429924
OR52YW26_2_2_proseg_71179,OR52YW26_2_2,1.0555740819865074,1.0012685023610848
OR52YW26_2_2_proseg_71205,OR52YW26_2_2,-0.7540724394109153,-0.4601149554901228
OR52YW26_2_2_proseg_71214,OR52YW26_2_2,-0.398881228364798,-0.6516345937479672
OR52YW26_2_2_proseg_71226,OR52YW26_2_2,0.3524433979951925,0.37481505525612707
OR52YW26_2_2_proseg_71227,OR52YW26_2_2,-0.19438867775553392,-0.10071397413836168
OR52YW26_2_2_proseg_71248,OR52YW26_2_2,0.03823296159083717,0.09658531086033727
OR52YW26_2_2_proseg_71249,OR52YW26_2_2,-0.0881812222407795,-0.032448274078178095
OR52YW26_2_2_proseg_71258,OR52YW26_2_2,0.17478095600221594,0.014390940190848966
OR52YW26_2_2_proseg_71262,OR52YW26_2_2,-0.18727859527851898,-0.19570025902364535
OR52YW26_2_2_proseg_71269,OR52YW26_2_2,-0.5488063037730624,-0.5905652985010559
OR52YW26_2_2_proseg_71276,OR52YW26_2_2,-0.21001335383741426,-0.3823595918827507
OR52YW26_2_2_proseg_71278,OR52YW26_2_2,0.06332476062789652,0.1682873255484182
OR52YW26_2_2_proseg_71284,OR52YW26_2_2,0.7406498472409255,0.8344467719339759
OR52YW26_2_2_proseg_71287,OR52YW26_2_2,0.1868765721216864,0.20010487442205338
OR52YW26_2_2_proseg_71297,OR52YW26_2_2,0.23217991734657795,-0.16480932193782744
OR52YW26_2_2_proseg_71302,OR52YW26_2_2,-0.24312293259834933,-0.38038448609582487
OR52YW26_2_2_proseg_71306,OR52YW26_2_2,-0.328418951586557,-0.4318062239508559
OR52YW26_2_2_proseg_71309,OR52YW26_2_2,0.4423589020011435,0.5348797312336271
OR52YW26_2_2_proseg_71311,OR52YW26_2_2,-0.7404611276178424,-0.6944197808077194
OR52YW26_2_2_proseg_71313,OR52YW26_2_2,0.3353912560340269,0.3727335273217773
OR52YW26_2_2_proseg_71321,OR52YW26_2_2,0.8751171172838355,0.8181250764484385
OR52YW26_2_2_proseg_71331,OR52YW26_2_2,1.54481617543511,1.592182952744472
OR52YW26_2_2_proseg_71338,OR52YW26_2_2,-0.07327468781792083,-0.15177913029701445
OR52YW26_2_2_proseg_71363,OR52YW26_2_2,0.551983859795817,0.5884030894512655
OR52YW26_2_2_proseg_71382,OR52YW26_2_2,0.5559184335103579,0.6928213388805354
OR52YW26_2_2_proseg_71551,OR52YW26_2_2,0.44404709794124464,0.3881693686432304
OR52YW26_2_2_proseg_71566,OR52YW26_2_2,-0.2661812507584943,-0.36395700225573346
OR52YW26_2_2_proseg_71595,OR52YW26_2_2,0.04330993817247296,-0.041836967456359536
OR52YW26_2_2_proseg_71872,OR52YW26_2_2,0.5469326065492253,0.49566055989960695
OR52YW26_2_2_proseg_71887,OR52YW26_2_2,-0.1778160160570158,0.18221516564998075
OR52YW26_2_2_proseg_71914,OR52YW26_2_2,-0.013744689368669766,0.04862978044839594
OR52YW26_2_2_proseg_71919,OR52YW26_2_2,0.020720468511765712,-0.10182149566658388
OR52YW26_2_2_proseg_71920,OR52YW26_2_2,-0.10033044531069993,-0.2388003500941021
OR52YW26_2_2_proseg_71922,OR52YW26_2_2,-0.40030104881499917,-0.34059150311172093
OR52YW26_2_2_proseg_71931,OR52YW26_2_2,-1.93609715161025e-4,0.004711136059181789
OR52YW26_2_2_proseg_71940,OR52YW26_2_2,-0.37460299965593097,-0.14909412087736032
OR52YW26_2_2_proseg_71949,OR52YW26_2_2,-0.19240121534311522,-0.08121130963051228
OR52YW26_2_2_proseg_71954,OR52YW26_2_2,-0.4091323370907099,-0.31867656375535186
OR52YW26_2_2_proseg_71959,OR52YW26_2_2,1.6222159570524342,1.5942663100977754
OR52YW26_2_2_proseg_71968,OR52YW26_2_2,0.16039106435491743,0.31229202892294344
OR52YW26_2_2_proseg_71971,OR52YW26_2_2,-0.49430457052543003,-0.32702967270440153
OR52YW26_2_2_proseg_71973,OR52YW26_2_2,0.25356613936814887,0.38367826793654297
OR52YW26_2_2_proseg_71975,OR52YW26_2_2,-0.2175246657318634,-0.018288094057979522
OR52YW26_2_2_proseg_71976,OR52YW26_2_2,-1.0602791823802749,-0.9220325408786282
OR52YW26_2_2_proseg_71994,OR52YW26_2_2,-0.5026938488647179,-0.4568295293860682
OR52YW26_2_2_proseg_72004,OR52YW26_2_2,-0.25879846781552457,-0.246520647174174
OR52YW26_2_2_proseg_72011,OR52YW26_2_2,-0.8198107451062369,-0.8991826959671363
OR52YW26_2_2_proseg_72012,OR52YW26_2_2,-0.1668814542318443,-0.27859378992566297
OR52YW26_2_2_proseg_72014,OR52YW26_2_2,-0.16389680912500176,0.0344392364831777
OR52YW26_2_2_proseg_72027,OR52YW26_2_2,-0.22727274136938108,-0.26973231290213107
OR52YW26_2_2_proseg_72029,OR52YW26_2_2,-0.5627838844502124,-0.5270591181799611
OR52YW26_2_2_proseg_72042,OR52YW26_2_2,0.4854894586313616,0.4255816344604071
OR52YW26_2_2_proseg_72048,OR52YW26_2_2,0.24024508875615688,0.07875195307060265
OR52YW26_2_2_proseg_72056,OR52YW26_2_2,-0.2666296434669759,-0.45421959661486433
OR52YW26_2_2_proseg_72063,OR52YW26_2_2,0.43343249683768603,0.31088173510054673
OR52YW26_2_2_proseg_72103,OR52YW26_2_2,-0.8424613824407563,-0.8005426325276961
OR52YW26_2_2_proseg_72108,OR52YW26_2_2,0.1431545282898488,-0.009014231867951222
OR52YW26_2_2_proseg_72113,OR52YW26_2_2,-0.20590992702164462,-0.17925689725924035
OR52YW26_2_2_proseg_72114,OR52YW26_2_2,-0.6418230429106535,-0.523929975001963
OR52YW26_2_2_proseg_72125,OR52YW26_2_2,0.4311839230278918,0.4034015393876242
OR52YW26_2_2_proseg_72126,OR52YW26_2_2,-0.0836029727248051,-0.04323372746448301
OR52YW26_2_2_proseg_72138,OR52YW26_2_2,-0.3125455425161064,-0.2993782563602483
OR52YW26_2_2_proseg_72141,OR52YW26_2_2,-0.025693180295684293,0.020458933222078368
OR52YW26_2_2_proseg_72143,OR52YW26_2_2,0.16547694126404003,0.374412931020555
OR52YW26_2_2_proseg_72146,OR52YW26_2_2,-0.7022970090871303,-0.4646329691053106
OR52YW26_2_2_proseg_72147,OR52YW26_2_2,-1.2235989200212236,-1.0253415374123411
OR52YW26_2_2_proseg_72149,OR52YW26_2_2,-0.9863328340139516,-1.0292651813208946
OR52YW26_2_2_proseg_72150,OR52YW26_2_2,0.2532523948693212,0.18492122626355675
OR52YW26_2_2_proseg_72158,OR52YW26_2_2,-0.3996002308592109,-0.3848898115674689
OR52YW26_2_2_proseg_72172,OR52YW26_2_2,0.21228644467153013,0.1456170360699013
OR52YW26_2_2_proseg_72173,OR52YW26_2_2,0.5291403164792263,0.43697553184538507
OR52YW26_2_2_proseg_72178,OR52YW26_2_2,0.7187030999969977,0.657127836365476
OR52YW26_2_2_proseg_72183,OR52YW26_2_2,0.06563216289462431,0.21062250089237697
OR52YW26_2_2_proseg_72184,OR52YW26_2_2,-0.10558137565090396,-0.02728291579733913
OR52YW26_2_2_proseg_72191,OR52YW26_2_2,-0.10919536424102706,0.2978557315137142
OR52YW26_2_2_proseg_72206,OR52YW26_2_2,-0.11717574285457183,-0.13794997789665248
OR52YW26_2_2_proseg_72215,OR52YW26_2_2,-0.6461038999630102,-0.5789850071691404
OR52YW26_2_2_proseg_72218,OR52YW26_2_2,-0.4207043019369519,-0.2448963626365257
OR52YW26_2_2_proseg_72225,OR52YW26_2_2,0.2167597981677401,0.3081451208986205
OR52YW26_2_2_proseg_72236,OR52YW26_2_2,0.2060883196883918,0.166888917595498
OR52YW26_2_2_proseg_72238,OR52YW26_2_2,-0.5248795409660039,-0.5936128963752754
OR52YW26_2_2_proseg_72242,OR52YW26_2_2,0.15578381789083762,0.09105392251040409
OR52YW26_2_2_proseg_72249,OR52YW26_2_2,-0.1436878792249738,-0.08678090058548932
OR52YW26_2_2_proseg_72273,OR52YW26_2_2,0.04819402650270488,-3.225402256066823e-4
OR52YW26_2_2_proseg_72300,OR52YW26_2_2,-0.1880913986368406,-0.1252247226126531
OR52YW26_2_2_proseg_72303,OR52YW26_2_2,-1.320382420487201,-1.1768843106186326
