soup_batch,celltype,gene,var_depth,var_library,var_individual,var_residual,ss_total,F_individual,df_individual,df_residual,n_genes,used_depth,p_perm,padj_perm
batch1,GABA-2-1,LOC110482004,0,0.0029731661324238316,0.9932669057822255,0.0037599280853506194,7.607807001596175,264.17178287323594,2,2,11393,FALSE,0.003584650952951895,0.8485540659495414
batch1,GABA-2-1,ALCAM,0,0.007607994679679263,0.992276983705972,1.1502161434882208e-4,0.3276239449256182,8626.874082089718,2,2,11393,FALSE,1.5623601117175254e-4,0.4319992416409345
batch1,GABA-2-1,SLC25A43,0,0.004703814607172781,0.9916498859667179,0.003646299426109363,13.254081568452728,271.9606291425216,2,2,11393,FALSE,0.003403838490584586,0.8485540659495414
batch1,GABA-2-1,JAKMIP3,0,0.001027297869614273,0.9913476982895199,0.007625003840865849,0.12439805253790148,130.01274740039324,2,2,11393,FALSE,0.006900716403552351,0.8485540659495414
batch1,GABA-2-1,LOC110473527,0,5.2268155232174894e-5,0.9911425969883779,0.008805134856389903,11.649367805329309,112.56415865897885,2,2,11393,FALSE,0.008327906033694314,0.8485540659495414
batch1,GABA-2-1,DESI2,0,0.002564912777223992,0.9903092828706743,0.007125804352101733,16.28786347598081,138.97508743396608,2,2,11393,FALSE,0.006565423390812971,0.8485540659495414
batch1,GABA-2-1,SLC1A7,0,2.703964984164278e-4,0.9892217257932642,0.010507877708319364,13.685105535988336,94.14096292822967,2,2,11393,FALSE,0.010007882018990576,0.8485540659495414
batch1,GABA-2-1,LOC110474684,0,1.3780741228473728e-5,0.9888909410549268,0.011095278203844844,8.26019398836521,89.12718751948435,2,2,11393,FALSE,0.010559096710090915,0.8485540659495414
batch1,GABA-2-1,LOC116183691,0,1.3780741228473728e-5,0.9888909410549268,0.011095278203844844,8.26019398836521,89.12718751948435,2,2,11393,FALSE,0.010559096710090915,0.8485540659495414
batch1,GABA-2-1,LOC116183807,0,0.006659685962070135,0.9884041963234326,0.004936117714497303,15.11468448454814,200.23918664267356,2,2,11393,FALSE,0.004637927432761463,0.8485540659495414
batch1,GABA-2-1,DISP1,0,0.0014885647091194424,0.9883535925110771,0.010157842779803389,1.2206468913873307,97.29955601165616,2,2,11393,FALSE,0.00963572432945786,0.8485540659495414
batch1,GABA-2-1,AGO2,0,3.999710632929216e-4,0.9881581180937448,0.011441910842962338,1.855134597253,86.36303250881723,2,2,11393,FALSE,0.010796083918048068,0.8485540659495414
batch1,GABA-2-1,MTHFR,0,2.681002919857992e-4,0.9881258737844044,0.011606025923609703,11.06492863928704,85.13903728013368,2,2,11393,FALSE,0.010954075390019503,0.8485540659495414
batch1,GABA-3,GABRA4,0.014313106503767287,0.019269429050099623,0.9478497051403345,0.018567759305798612,0.180586333370764,76.57222038991475,2,3,9590,TRUE,0.002558910200395828,0.50874893900117
batch1,GABA-3,SNTG2,2.3045507382680938e-5,0.006599899272232349,0.9461017193908394,0.04727533582954561,4.9216328418499105,30.01887885478188,2,3,9590,TRUE,0.009774744995318049,0.5192296863742805
