soup_library,celltype,gene,var_between_birds,F_between,p_perm,padj_perm,median_null_F,obs_median_F,median_of_perm_medians,p_global,n_birds
arco_run1,Glut-CACNA1H-1,BCAR3,0.9760413346799315,122.21565621132913,1.3502646902494627e-4,0.053515141737124516,0.7779910488318431,1.6621768953086677,0.7893449888555787,0.005988023952095809,3
arco_run1,Glut-CACNA1H-1,ZEB2,0.975833329994992,121.13791388628647,1.3667090504825415e-4,0.053515141737124516,0.7779910488318431,1.6621768953086677,0.7893449888555787,0.005988023952095809,3
arco_run1,Glut-CACNA1H-1,SYN2,0.975552586432698,119.71236757791235,1.3776719573045938e-4,0.053515141737124516,0.7779910488318431,1.6621768953086677,0.7893449888555787,0.005988023952095809,3
arco_run1,Glut-CACNA1H-2,CCT8,0.9980650001254779,1547.3876974365053,1.4803846261316384e-6,0.013999997409326902,0.7999914869665226,1.32662365822471,0.7972135213298936,0.001996007984031936,3
arco_run1,Glut-CACNA1H-2,LOC110473775,0.9977368146780478,1322.56533081973,3.1458173305297314e-6,0.013999997409326902,0.7999914869665226,1.32662365822471,0.7972135213298936,0.001996007984031936,3
arco_run1,Glut-CACNA1H-2,PDE11A,0.9974179152429051,1158.851868633203,3.886009643595551e-6,0.013999997409326902,0.7999914869665226,1.32662365822471,0.7972135213298936,0.001996007984031936,3
arco_run1,Glut-CACNA1H-2,NUDC,0.9972086843293302,1071.7619953998949,5.736490426260099e-6,0.015499997131754787,0.7999914869665226,1.32662365822471,0.7972135213298936,0.001996007984031936,3
arco_run1,Glut-CACNA1H-2,CCDC137,0.9934664079725017,456.1654923315885,1.776461551357966e-5,0.038399992894153794,0.7999914869665226,1.32662365822471,0.7972135213298936,0.001996007984031936,3
arco_run1,Glut-CACNA1H-2,NANS,0.9922832009575318,385.76222945419914,2.4426346331172033e-5,0.04399999185788455,0.7999914869665226,1.32662365822471,0.7972135213298936,0.001996007984031936,3
arco_run1,Glut-CACNA1H-2,LOC110483311,0.9909011681869659,326.712655607335,3.4789038714093504e-5,0.05174999042376195,0.7999914869665226,1.32662365822471,0.7972135213298936,0.001996007984031936,3
arco_run1,Glut-CACNA1H-2,MYLIP,0.9903519646714394,307.94413503226394,3.8304952201156144e-5,0.05174999042376195,0.7999914869665226,1.32662365822471,0.7972135213298936,0.001996007984031936,3
arco_run1,Glut-CACNA1H-2,LOC110475291,0.9881152463918381,249.4242486558368,5.532937540166999e-5,0.06644443214902769,0.7999914869665226,1.32662365822471,0.7972135213298936,0.001996007984031936,3
arco_run1,Glut-CACNA1H-2,KCNJ6,0.986873738244264,225.54945725039107,6.365653892366045e-5,0.06654544223134606,0.7999914869665226,1.32662365822471,0.7972135213298936,0.001996007984031936,3
arco_run1,Glut-CACNA1H-2,RTEL1,0.9863783942156312,217.23835129942,6.772759664552245e-5,0.06654544223134606,0.7999914869665226,1.32662365822471,0.7972135213298936,0.001996007984031936,3
arco_run1,Glut-CACNA1H-2,ADGRV1,0.9849676175694793,196.56916436006907,7.660990440231229e-5,0.0689999872316826,0.7999914869665226,1.32662365822471,0.7972135213298936,0.001996007984031936,3
arco_run1,Glut-CACNA1H-2,PYGL,0.9824898038315516,168.32874875529373,1.0085120265521787e-4,0.07615383206172327,0.7999914869665226,1.32662365822471,0.7972135213298936,0.001996007984031936,3
arco_run1,Glut-CACNA1H-2,DSC1,0.9803767270761642,149.8796960447908,1.2083639510799498e-4,0.07615383206172327,0.7999914869665226,1.32662365822471,0.7972135213298936,0.001996007984031936,3
arco_run1,Glut-CACNA1H-2,DAB1,0.9802849478866852,149.16799746493683,1.2287192396892598e-4,0.07615383206172327,0.7999914869665226,1.32662365822471,0.7972135213298936,0.001996007984031936,3
arco_run1,Glut-CACNA1H-2,PMP22,0.9800162291819411,147.12181771465094,1.24907452829857e-4,0.07615383206172327,0.7999914869665226,1.32662365822471,0.7972135213298936,0.001996007984031936,3
arco_run1,Glut-CACNA1H-2,DLD,0.9789506159698513,139.52198523734273,1.3989634716943982e-4,0.07615383206172327,0.7999914869665226,1.32662365822471,0.7972135213298936,0.001996007984031936,3
arco_run1,Glut-CACNA1H-2,NARS1,0.9789469287625328,139.49702412354122,1.4026644332597275e-4,0.07615383206172327,0.7999914869665226,1.32662365822471,0.7972135213298936,0.001996007984031936,3
arco_run1,Glut-CACNA1H-2,GGA1,0.978789273453549,138.437870759876,1.4322721257823602e-4,0.07615383206172327,0.7999914869665226,1.32662365822471,0.7972135213298936,0.001996007984031936,3
arco_run1,Glut-CACNA1H-2,VWF,0.9784516970284909,136.22210041164553,0.00014822351069143029,0.07615383206172327,0.7999914869665226,1.32662365822471,0.7972135213298936,0.001996007984031936,3
arco_run1,Glut-CACNA1H-2,CFAP298,0.9783363833709873,135.48103257063238,1.4951884723929547e-4,0.07615383206172327,0.7999914869665226,1.32662365822471,0.7972135213298936,0.001996007984031936,3
arco_run1,Glut-CACNA1H-2,KIF3C,0.9776312863334681,131.11589261337798,1.6228716463968085e-4,0.07615383206172327,0.7999914869665226,1.32662365822471,0.7972135213298936,0.001996007984031936,3
arco_run1,Glut-CACNA1H-2,SRM,0.9772864539324553,129.0797726202108,1.702442320051384e-4,0.07615383206172327,0.7999914869665226,1.32662365822471,0.7972135213298936,0.001996007984031936,3
arco_run1,Glut-CACNA1H-2,CDH18,0.9772255481998917,128.7265515908376,1.711694723964707e-4,0.07615383206172327,0.7999914869665226,1.32662365822471,0.7972135213298936,0.001996007984031936,3
arco_run1,Glut-CACNA1H-2,ARL14EP,0.9763488916535682,123.84394980806908,1.8227235709245799e-4,0.07615383206172327,0.7999914869665226,1.32662365822471,0.7972135213298936,0.001996007984031936,3
hvc_run1,Astro-2,KLHL13,0.9891497196964106,273.4905528760949,5.162939715768737e-4,0.4429716798268369,0.7985410118962406,0.9577332515556884,0.7969181525338352,0.007984031936127744,3
hvc_run1,Astro-2,VAMP7,0.9886844328890358,262.121488881735,5.620199413001395e-4,0.4429716798268369,0.7985410118962406,0.9577332515556884,0.7969181525338352,0.007984031936127744,3
hvc_run1,Astro-2,TMPO,0.9886844328890358,262.121488881735,5.620199413001395e-4,0.4429716798268369,0.7985410118962406,0.9577332515556884,0.7969181525338352,0.007984031936127744,3
hvc_run1,Astro-2,OPCML,0.9886844328890358,262.121488881735,5.620199413001395e-4,0.4429716798268369,0.7985410118962406,0.9577332515556884,0.7969181525338352,0.007984031936127744,3
hvc_run1,Astro-2,LOC116184006,0.9872645967280738,232.5638008427387,6.770173427683526e-4,0.4429716798268369,0.7985410118962406,0.9577332515556884,0.7969181525338352,0.007984031936127744,3
hvc_run1,Astro-2,RAB29,0.9856019364028444,205.3613521885462,8.15218967678223e-4,0.4429716798268369,0.7985410118962406,0.9577332515556884,0.7969181525338352,0.007984031936127744,3
hvc_run1,Astro-2,TUBE1,0.9809168170758231,154.2064792293768,0.0011847803498446171,0.4429716798268369,0.7985410118962406,0.9577332515556884,0.7969181525338352,0.007984031936127744,3
hvc_run1,Astro-2,GPX8,0.980538517634878,151.15064195605572,0.0012192454464270786,0.4429716798268369,0.7985410118962406,0.9577332515556884,0.7969181525338352,0.007984031936127744,3
hvc_run1,Astro-2,LOC110481232,0.9777163271939798,131.62771716830858,0.0014693733255849426,0.4429716798268369,0.7985410118962406,0.9577332515556884,0.7969181525338352,0.007984031936127744,3
hvc_run1,Astro-2,LLPH,0.9756871490013634,120.3915347964841,0.0016631968390387855,0.4429716798268369,0.7985410118962406,0.9577332515556884,0.7969181525338352,0.007984031936127744,3
hvc_run1,Astro-2,LOC110480951,0.9739250550675825,112.05297548184963,0.0017833128192073643,0.4429716798268369,0.7985410118962406,0.9577332515556884,0.7969181525338352,0.007984031936127744,3
hvc_run1,Astro-2,WIPF3,0.9738955282903374,111.92283902031782,0.0017863839664275835,0.4429716798268369,0.7985410118962406,0.9577332515556884,0.7969181525338352,0.007984031936127744,3
hvc_run1,Astro-2,TMCC2,0.9728642637282943,107.55531974373135,0.001862138931192994,0.4429716798268369,0.7985410118962406,0.9577332515556884,0.7969181525338352,0.007984031936127744,3
hvc_run1,Astro-2,SLC30A1,0.969265546991469,94.61032672900639,0.0021354710337925156,0.4429716798268369,0.7985410118962406,0.9577332515556884,0.7969181525338352,0.007984031936127744,3
hvc_run1,Astro-2,KCNK2,0.9686449982193364,92.6785147385981,0.002181197003515781,0.4429716798268369,0.7985410118962406,0.9577332515556884,0.7969181525338352,0.007984031936127744,3
hvc_run1,Astro-2,LOC110472673,0.9670539635259826,88.0579942557256,0.002297218120724067,0.4429716798268369,0.7985410118962406,0.9577332515556884,0.7969181525338352,0.007984031936127744,3
hvc_run1,Astro-2,DMAC2L,0.966141103896205,85.603006749052,0.002370584415429307,0.4429716798268369,0.7985410118962406,0.9577332515556884,0.7969181525338352,0.007984031936127744,3
hvc_run1,Astro-2,FAM160A1,0.9650908632922424,82.93738725522036,0.0024599889233956926,0.4429716798268369,0.7985410118962406,0.9577332515556884,0.7969181525338352,0.007984031936127744,3
hvc_run1,Astro-2,LOC116183187,0.9635079491971946,79.20968495882332,0.002581128619304344,0.4429716798268369,0.7985410118962406,0.9577332515556884,0.7969181525338352,0.007984031936127744,3
hvc_run1,Astro-2,LOC110478505,0.9614066494646271,74.73359810391007,0.0027613025895572123,0.4429716798268369,0.7985410118962406,0.9577332515556884,0.7969181525338352,0.007984031936127744,3
hvc_run1,Astro-2,CBFB,0.9611635487570447,74.24701675836523,0.002777682041398382,0.4429716798268369,0.7985410118962406,0.9577332515556884,0.7969181525338352,0.007984031936127744,3
hvc_run1,Astro-2,LOC116183249,0.9606174869632265,73.17594126608269,0.0028220430568015502,0.4429716798268369,0.7985410118962406,0.9577332515556884,0.7969181525338352,0.007984031936127744,3
hvc_run1,Astro-2,SEMA5A,0.9604370357316319,72.8284940342195,0.002829891544142111,0.4429716798268369,0.7985410118962406,0.9577332515556884,0.7969181525338352,0.007984031936127744,3
hvc_run1,Astro-2,FAM149A,0.9583039595422553,68.94927784666382,0.0029711643162722004,0.4429716798268369,0.7985410118962406,0.9577332515556884,0.7969181525338352,0.007984031936127744,3
hvc_run1,Astro-2,COPS6,0.9580216700782577,68.4654443278882,0.0029943685397138577,0.4429716798268369,0.7985410118962406,0.9577332515556884,0.7969181525338352,0.007984031936127744,3
hvc_run1,GABA-1-1,LOC110478999,0.9972609843158305,1092.2839800585778,1.3911023355738775e-5,0.09299997304739226,0.7966854898522289,0.9844581007243416,0.7883065601374304,0.007984031936127744,3
hvc_run1,GABA-1-1,INSYN2B,0.9963373803551964,816.0858704796955,2.6952607751743878e-5,0.09299997304739226,0.7966854898522289,0.9844581007243416,0.7883065601374304,0.007984031936127744,3
hvc_run1,GABA-1-1,LIMD1,0.9949056597307021,585.8888141375569,6.433848302029183e-5,0.147999957107678,0.7966854898522289,0.9844581007243416,0.7883065601374304,0.007984031936127744,3
hvc_run1,GABA-1-1,TMEM208,0.9909746859887179,329.39840699723516,1.605563945641517e-4,0.26794658901224294,0.7966854898522289,0.9844581007243416,0.7883065601374304,0.007984031936127744,3
hvc_run1,GABA-1-1,NSUN2,0.9892028173617909,274.85025969493483,2.1735973993341836e-4,0.26794658901224294,0.7966854898522289,0.9844581007243416,0.7883065601374304,0.007984031936127744,3
hvc_run1,GABA-1-1,CMTM3,0.9875716623748323,238.38385120186135,2.74163085302685e-4,0.26794658901224294,0.7966854898522289,0.9844581007243416,0.7883065601374304,0.007984031936127744,3
hvc_run1,GABA-1-1,GAB1,0.9874824600531065,236.66370490749023,2.785102801013534e-4,0.26794658901224294,0.7966854898522289,0.9844581007243416,0.7883065601374304,0.007984031936127744,3
hvc_run1,GABA-1-1,TDG,0.9853118024519646,201.24561898687617,3.56759786477384e-4,0.26794658901224294,0.7966854898522289,0.9844581007243416,0.7883065601374304,0.007984031936127744,3
hvc_run1,GABA-1-1,LOC110476528,0.9838112130819326,182.3134527734052,4.037094903030024e-4,0.26794658901224294,0.7966854898522289,0.9844581007243416,0.7883065601374304,0.007984031936127744,3
hvc_run1,GABA-1-1,GMPR,0.9815466402835826,159.57202190292787,4.7703217590720884e-4,0.26794658901224294,0.7966854898522289,0.9844581007243416,0.7883065601374304,0.007984031936127744,3
hvc_run1,GABA-1-1,TRAF2,0.9805697191019788,151.3981796117785,5.051440356052643e-4,0.26794658901224294,0.7966854898522289,0.9844581007243416,0.7883065601374304,0.007984031936127744,3
hvc_run1,GABA-1-1,RNF4,0.9799780468338568,146.8355317838295,5.294883264778072e-4,0.26794658901224294,0.7966854898522289,0.9844581007243416,0.7883065601374304,0.007984031936127744,3
hvc_run1,GABA-1-1,UACA,0.9767738617737335,126.16482158051151,6.581652925183909e-4,0.26794658901224294,0.7966854898522289,0.9844581007243416,0.7883065601374304,0.007984031936127744,3
hvc_run1,GABA-1-1,LOC110477927,0.9739521297984112,112.1725640823026,7.914792663442208e-4,0.26794658901224294,0.7966854898522289,0.9844581007243416,0.7883065601374304,0.007984031936127744,3
hvc_run1,GABA-1-1,CHIC1,0.9732684298755474,109.22685334355893,8.187216870825425e-4,0.26794658901224294,0.7966854898522289,0.9844581007243416,0.7883065601374304,0.007984031936127744,3
hvc_run1,GABA-1-1,LOC110473490,0.9732684298755474,109.22685334355893,8.187216870825425e-4,0.26794658901224294,0.7966854898522289,0.9844581007243416,0.7883065601374304,0.007984031936127744,3
hvc_run1,GABA-1-1,KREMEN1,0.9730262805692149,108.21936697302883,8.30893832518814e-4,0.26794658901224294,0.7966854898522289,0.9844581007243416,0.7883065601374304,0.007984031936127744,3
hvc_run1,GABA-1-1,CCDC9B,0.9712087515664951,101.19832981291766,8.943628765793721e-4,0.26794658901224294,0.7966854898522289,0.9844581007243416,0.7883065601374304,0.007984031936127744,3
hvc_run1,GABA-1-1,ANKRD22,0.9689376900416636,93.58006774202786,0.0010123167621165737,0.26794658901224294,0.7966854898522289,0.9844581007243416,0.7883065601374304,0.007984031936127744,3
