file,roi_type,section_id,x,y
oryw_HVC_2.2_cells_stats.csv,HVC,OR52YW26_2_2,3529.751708984375,401.64947509765625
oryw_HVC_2.2_cells_stats.csv,HVC,OR52YW26_2_2,3467.812255859375,408.400146484375
oryw_HVC_2.2_cells_stats.csv,HVC,OR52YW26_2_2,3386.343505859375,428.1878051757813
oryw_HVC_2.2_cells_stats.csv,HVC,OR52YW26_2_2,3349.394287109375,491.1477355957031
oryw_HVC_2.2_cells_stats.csv,HVC,OR52YW26_2_2,3345.503173828125,524.6871337890625
oryw_HVC_2.2_cells_stats.csv,HVC,OR52YW26_2_2,3371.6416015625,581.8095703125
oryw_HVC_2.2_cells_stats.csv,HVC,OR52YW26_2_2,3386.989990234375,604.48236083984375
oryw_HVC_2.2_cells_stats.csv,HVC,OR52YW26_2_2,3442.19482421875,678.43646240234375
oryw_HVC_2.2_cells_stats.csv,HVC,OR52YW26_2_2,3450.930908203125,687.9512939453125
oryw_HVC_2.2_cells_stats.csv,HVC,OR52YW26_2_2,3506.5576171875,747.37237548828125
oryw_HVC_2.2_cells_stats.csv,HVC,OR52YW26_2_2,3568.7802734375,799.0430908203125
oryw_HVC_2.2_cells_stats.csv,HVC,OR52YW26_2_2,3588.975341796875,813.56787109375
oryw_HVC_2.2_cells_stats.csv,HVC,OR52YW26_2_2,3632.027587890625,835.39959716796875
oryw_HVC_2.2_cells_stats.csv,HVC,OR52YW26_2_2,3687.870849609375,862.437744140625
oryw_HVC_2.2_cells_stats.csv,HVC,OR52YW26_2_2,3771.173583984375,892.9218139648436
oryw_HVC_2.2_cells_stats.csv,HVC,OR52YW26_2_2,3821.905517578125,905.4798583984376
oryw_HVC_2.2_cells_stats.csv,HVC,OR52YW26_2_2,3874.9716796875,917.09930419921875
oryw_HVC_2.2_cells_stats.csv,HVC,OR52YW26_2_2,3941.453125,920.7786865234376
oryw_HVC_2.2_cells_stats.csv,HVC,OR52YW26_2_2,3963.51806640625,921.27801513671875
oryw_HVC_2.2_cells_stats.csv,HVC,OR52YW26_2_2,4000.798095703125,921.6004638671876
oryw_HVC_2.2_cells_stats.csv,HVC,OR52YW26_2_2,4051.602783203125,919.50909423828125
oryw_HVC_2.2_cells_stats.csv,HVC,OR52YW26_2_2,4074.199462890625,918.23858642578125
oryw_HVC_2.2_cells_stats.csv,HVC,OR52YW26_2_2,4087.364990234375,915.3211669921876
oryw_HVC_2.2_cells_stats.csv,HVC,OR52YW26_2_2,4097.8349609375,907.97515869140625
oryw_HVC_2.2_cells_stats.csv,HVC,OR52YW26_2_2,4115.7353515625,895.1514282226564
oryw_HVC_2.2_cells_stats.csv,HVC,OR52YW26_2_2,4141.10595703125,852.14337158203125
oryw_HVC_2.2_cells_stats.csv,HVC,OR52YW26_2_2,4136.3818359375,776.6328735351564
oryw_HVC_2.2_cells_stats.csv,HVC,OR52YW26_2_2,4127.40576171875,712.00421142578125
oryw_HVC_2.7_cells_stats.csv,HVC,OR52YW26_2_7,1863.1962890625,6399.76953125
oryw_HVC_2.7_cells_stats.csv,HVC,OR52YW26_2_7,1859.7720947265625,6330.7451171875
oryw_HVC_2.7_cells_stats.csv,HVC,OR52YW26_2_7,1848.7015380859375,6312.19287109375
oryw_HVC_2.7_cells_stats.csv,HVC,OR52YW26_2_7,1821.4853515625,6267.4150390625
oryw_HVC_2.7_cells_stats.csv,HVC,OR52YW26_2_7,1772.1890869140625,6242.365234375
oryw_HVC_2.7_cells_stats.csv,HVC,OR52YW26_2_7,1754.938720703125,6239.8046875
oryw_HVC_2.7_cells_stats.csv,HVC,OR52YW26_2_7,1716.151611328125,6238.59130859375
oryw_HVC_2.7_cells_stats.csv,HVC,OR52YW26_2_7,1665.7987060546875,6251.154296875
oryw_HVC_2.7_cells_stats.csv,HVC,OR52YW26_2_7,1652.9373779296875,6255.08984375
oryw_HVC_2.7_cells_stats.csv,HVC,OR52YW26_2_7,1580.965576171875,6306.01220703125
oryw_HVC_2.7_cells_stats.csv,HVC,OR52YW26_2_7,1574.5389404296875,6311.83349609375
oryw_HVC_2.7_cells_stats.csv,HVC,OR52YW26_2_7,1533.7679443359375,6388.70703125
oryw_HVC_2.7_cells_stats.csv,HVC,OR52YW26_2_7,1536.825927734375,6455.25341796875
oryw_HVC_2.7_cells_stats.csv,HVC,OR52YW26_2_7,1541.947998046875,6474.77587890625
oryw_HVC_2.7_cells_stats.csv,HVC,OR52YW26_2_7,1569.3670654296875,6536.94091796875
oryw_HVC_2.7_cells_stats.csv,HVC,OR52YW26_2_7,1580.106689453125,6549.44287109375
oryw_HVC_2.7_cells_stats.csv,HVC,OR52YW26_2_7,1624.8306884765625,6576.859375
oryw_HVC_2.7_cells_stats.csv,HVC,OR52YW26_2_7,1658.9532470703125,6588.96923828125
oryw_HVC_2.7_cells_stats.csv,HVC,OR52YW26_2_7,1740.5936279296875,6584.91064453125
oryw_HVC_2.7_cells_stats.csv,HVC,OR52YW26_2_7,1760.4627685546875,6578.4384765625
oryw_HVC_2.7_cells_stats.csv,HVC,OR52YW26_2_7,1810.756103515625,6553.2265625
