region,clade,n_tips,au_published,threshold_label,au_at_threshold,recovered
NIDO,Glut-DACH2-3|Glut-DACH2-4|Glut-DACH2-6|Glut-DACH2-8|Glut-DACH2-HVCx|Glut-DACH2-LMANco,6,0.85624672351525,0.01,0.9877672691008766,TRUE
NIDO,Glut-DACH2-1|Glut-DACH2-2|Glut-DACH2-5|Glut-DACH2-7|Glut-DACH2-HVCra|Glut-DACH2-LMANsh,6,0.8700463764804881,0.001,0.986511254096616,TRUE
NIDO,Glut-DACH2-3|Glut-DACH2-4|Glut-DACH2-6|Glut-DACH2-8|Glut-DACH2-HVCx|Glut-DACH2-LMANco,6,0.85624672351525,0.001,0.9847110635434473,TRUE
NIDO,Glut-DACH2-1|Glut-DACH2-2|Glut-DACH2-5|Glut-DACH2-7|Glut-DACH2-HVCra|Glut-DACH2-LMANsh,6,0.8700463764804881,none,0.9763926259678258,TRUE
NIDO,Glut-DACH2-3|Glut-DACH2-4|Glut-DACH2-6|Glut-DACH2-8|Glut-DACH2-HVCx|Glut-DACH2-LMANco,6,0.85624672351525,none,0.9745180471970083,TRUE
NIDO,Glut-DACH2-2|Glut-DACH2-5|Glut-DACH2-7|Glut-DACH2-LMANsh,4,0.8197461157048316,0.5,0.8436333274122005,TRUE
NIDO,Glut-DACH2-3|Glut-DACH2-6|Glut-DACH2-8|Glut-DACH2-LMANco,4,0.8678023201831186,0.5,0.8947324148386515,TRUE
NIDO,Glut-DACH2-2|Glut-DACH2-5|Glut-DACH2-7|Glut-DACH2-LMANsh,4,0.8197461157048316,0.25,0.8315700380942272,TRUE
NIDO,Glut-DACH2-3|Glut-DACH2-6|Glut-DACH2-8|Glut-DACH2-LMANco,4,0.8678023201831186,0.25,0.910569101411359,TRUE
NIDO,Glut-DACH2-2|Glut-DACH2-5|Glut-DACH2-7|Glut-DACH2-LMANsh,4,0.8197461157048316,0.1,0.8197461157048316,TRUE
NIDO,Glut-DACH2-3|Glut-DACH2-6|Glut-DACH2-8|Glut-DACH2-LMANco,4,0.8678023201831186,0.1,0.8678023201831186,TRUE
NIDO,Glut-DACH2-2|Glut-DACH2-5|Glut-DACH2-7|Glut-DACH2-LMANsh,4,0.8197461157048316,0.05,0.7528621438518033,TRUE
NIDO,Glut-DACH2-3|Glut-DACH2-6|Glut-DACH2-8|Glut-DACH2-LMANco,4,0.8678023201831186,0.05,0.8047127982136555,TRUE
NIDO,Glut-DACH2-2|Glut-DACH2-5|Glut-DACH2-7|Glut-DACH2-LMANsh,4,0.8197461157048316,0.01,0.9553231009635783,TRUE
NIDO,Glut-DACH2-3|Glut-DACH2-6|Glut-DACH2-8|Glut-DACH2-LMANco,4,0.8678023201831186,0.01,0.782760943038449,TRUE
NIDO,Glut-DACH2-2|Glut-DACH2-5|Glut-DACH2-7|Glut-DACH2-LMANsh,4,0.8197461157048316,0.001,0.9570436553770306,TRUE
NIDO,Glut-DACH2-3|Glut-DACH2-6|Glut-DACH2-8|Glut-DACH2-LMANco,4,0.8678023201831186,0.001,0.7888571085042043,TRUE
NIDO,Glut-DACH2-2|Glut-DACH2-5|Glut-DACH2-7|Glut-DACH2-LMANsh,4,0.8197461157048316,none,0.9712635062452895,TRUE
NIDO,Glut-DACH2-3|Glut-DACH2-6|Glut-DACH2-8|Glut-DACH2-LMANco,4,0.8678023201831186,none,NA,FALSE
NIDO,Glut-DACH2-2|Glut-DACH2-5|Glut-DACH2-LMANsh,3,0.997321941549441,0.5,0.9997415631392796,TRUE
NIDO,Glut-DACH2-2|Glut-DACH2-5|Glut-DACH2-LMANsh,3,0.997321941549441,0.25,0.9973393360057656,TRUE
NIDO,Glut-DACH2-2|Glut-DACH2-5|Glut-DACH2-LMANsh,3,0.997321941549441,0.1,0.997321941549441,TRUE
NIDO,Glut-DACH2-2|Glut-DACH2-5|Glut-DACH2-LMANsh,3,0.997321941549441,0.05,0.9911631894466186,TRUE
NIDO,Glut-DACH2-2|Glut-DACH2-5|Glut-DACH2-LMANsh,3,0.997321941549441,0.01,0.9686055500594213,TRUE
NIDO,Glut-DACH2-2|Glut-DACH2-5|Glut-DACH2-LMANsh,3,0.997321941549441,0.001,0.9719316201823649,TRUE
NIDO,Glut-DACH2-2|Glut-DACH2-5|Glut-DACH2-LMANsh,3,0.997321941549441,none,0.9530860133683065,TRUE
NIDO,Glut-DACH2-1|Glut-DACH2-HVCra,2,0.789990468321768,0.5,0.7781261126441317,TRUE
NIDO,Glut-DACH2-2|Glut-DACH2-5,2,0.9997806764717538,0.5,0.9998408899118749,TRUE
NIDO,Glut-DACH2-3|Glut-DACH2-6,2,0.6724686779961305,0.5,0.6363591245651353,TRUE
NIDO,Glut-DACH2-4|Glut-DACH2-HVCx,2,0.9309705204875588,0.5,0.9181601987256108,TRUE
NIDO,Glut-DACH2-8|Glut-DACH2-LMANco,2,0.6316884625967142,0.5,0.6463380779265215,TRUE
NIDO,Glut-DACH2-1|Glut-DACH2-HVCra,2,0.789990468321768,0.25,0.8135102920081535,TRUE
NIDO,Glut-DACH2-2|Glut-DACH2-5,2,0.9997806764717538,0.25,0.5854269533494415,TRUE
NIDO,Glut-DACH2-3|Glut-DACH2-6,2,0.6724686779961305,0.25,0.6867684611440164,TRUE
NIDO,Glut-DACH2-4|Glut-DACH2-HVCx,2,0.9309705204875588,0.25,0.9450175786293108,TRUE
NIDO,Glut-DACH2-8|Glut-DACH2-LMANco,2,0.6316884625967142,0.25,0.686284594784075,TRUE
NIDO,Glut-DACH2-1|Glut-DACH2-HVCra,2,0.789990468321768,0.1,0.789990468321768,TRUE
NIDO,Glut-DACH2-2|Glut-DACH2-5,2,0.9997806764717538,0.1,0.9997806764717538,TRUE
NIDO,Glut-DACH2-3|Glut-DACH2-6,2,0.6724686779961305,0.1,0.6724686779961305,TRUE
NIDO,Glut-DACH2-4|Glut-DACH2-HVCx,2,0.9309705204875588,0.1,0.9309705204875588,TRUE
NIDO,Glut-DACH2-8|Glut-DACH2-LMANco,2,0.6316884625967142,0.1,0.6316884625967142,TRUE
NIDO,Glut-DACH2-1|Glut-DACH2-HVCra,2,0.789990468321768,0.05,0.6923904551154326,TRUE
NIDO,Glut-DACH2-2|Glut-DACH2-5,2,0.9997806764717538,0.05,0.95645590977411,TRUE
NIDO,Glut-DACH2-3|Glut-DACH2-6,2,0.6724686779961305,0.05,NA,FALSE
NIDO,Glut-DACH2-4|Glut-DACH2-HVCx,2,0.9309705204875588,0.05,0.8459779218202383,TRUE
NIDO,Glut-DACH2-8|Glut-DACH2-LMANco,2,0.6316884625967142,0.05,NA,FALSE
NIDO,Glut-DACH2-1|Glut-DACH2-HVCra,2,0.789990468321768,0.01,0.9282997831915525,TRUE
NIDO,Glut-DACH2-2|Glut-DACH2-5,2,0.9997806764717538,0.01,0.8647915486938819,TRUE
NIDO,Glut-DACH2-3|Glut-DACH2-6,2,0.6724686779961305,0.01,NA,FALSE
NIDO,Glut-DACH2-4|Glut-DACH2-HVCx,2,0.9309705204875588,0.01,0.7815788306104989,TRUE
NIDO,Glut-DACH2-8|Glut-DACH2-LMANco,2,0.6316884625967142,0.01,NA,FALSE
NIDO,Glut-DACH2-1|Glut-DACH2-HVCra,2,0.789990468321768,0.001,0.9503312248375007,TRUE
NIDO,Glut-DACH2-2|Glut-DACH2-5,2,0.9997806764717538,0.001,0.8721664292243947,TRUE
NIDO,Glut-DACH2-3|Glut-DACH2-6,2,0.6724686779961305,0.001,NA,FALSE
NIDO,Glut-DACH2-4|Glut-DACH2-HVCx,2,0.9309705204875588,0.001,0.7792543614148382,TRUE
NIDO,Glut-DACH2-8|Glut-DACH2-LMANco,2,0.6316884625967142,0.001,NA,FALSE
NIDO,Glut-DACH2-1|Glut-DACH2-HVCra,2,0.789990468321768,none,0.9841200201934068,TRUE
NIDO,Glut-DACH2-2|Glut-DACH2-5,2,0.9997806764717538,none,0.8655177757063981,TRUE
NIDO,Glut-DACH2-3|Glut-DACH2-6,2,0.6724686779961305,none,NA,FALSE
NIDO,Glut-DACH2-4|Glut-DACH2-HVCx,2,0.9309705204875588,none,NA,FALSE
NIDO,Glut-DACH2-8|Glut-DACH2-LMANco,2,0.6316884625967142,none,NA,FALSE
