,Ex_BCL6,Ex_CACNA1H_CPA6,Ex_CACNA1H_KIT,Ex_CACNA1H_LHX9,Ex_CACNA1H_MCTP2,Ex_CACNA1H_PROX1,Ex_DACH2_ADAMTS5,Ex_DACH2_CEMIP,Ex_DACH2_GRIK4,Ex_DACH2_ITGA9,Ex_DACH2_LHX2,Ex_DACH2_LUZP2,Ex_DACH2_MGAT4C,Ex_DACH2_NR4A3,Ex_DACH2_RORB,Ex_DACH2_SLIT2,Ex_DACH2_TAC1,Ex_DACH2_ZMAT4,Ex_KIAA1217,Ex_KIAA1217_BCL6,Ex_Pre_KCNH7,Ex_Pre_SATB2,Ex_SATB2_FOXP2,Ex_SATB2_OVOA,Ex_SATB2_SOX6,Ex_SATB2_ZNF385B,Ex_TSHZ2_NR4A2
Glut-NC-1,0.0028943626257446,0.0,0.0,0.0,0.0009326782863425,0.0021749715993989,0.0135145169070034,0.0,0.120428721994952,0.0092753133224751,0.0368281014140713,0.0883944627152475,0.10528780734277,0.0911627300306473,0.0013126057757266,0.0033858140371913,0.0022791413922593,0.0014666806060855,0.000646748175376,0.0,0.0083321276434202,0.0002593487266024,0.0,0.0042218041904741,0.001501954697694,0.0,0.0
Glut-NC-2,0.001302132478418,0.0,0.0,0.0,0.0,0.0013042198500511,0.0168149636708198,0.0,0.0823962054613255,0.0022214582154194,0.115859815614698,0.094897631927909,0.0436417658161158,0.0553114125472242,0.0017429842375467,0.0004862998263553,0.0002957037915605,0.0,0.0030073967944456,0.0,0.00411776254283,0.0,0.0045997075123272,0.0041131968688061,0.0016074455449731,0.0019648719898195,0.0
Glut-NC-3,0.008463617469342,0.0,0.0,0.0,0.0025046242233673,0.0,0.0005056411658388,0.0021840097656433,0.0004026573862858,0.0183068003222858,0.0008178761731955,0.003467349392312,0.0,0.0102254360535669,0.0127252272712342,0.488575142352643,0.0111107237750423,0.0320570974338129,0.0,0.0,0.0065911686819851,0.0,0.0,0.0008165132879136,0.0,0.0,0.0
Glut-NC-4,0.0077083807325648,0.0,0.0,0.0,0.0009383032566835,0.0,0.0010922978765376,0.0,0.0041528727797957,0.241634171873445,0.0012185920521528,0.0006744247345155,0.0019347557134304,0.0225873045872726,0.0021371734973943,0.0324234788765266,0.0057645909429681,0.0171148780240986,0.0157081920792217,0.0162945880067942,0.0106679582436168,0.0,0.0110266189650295,0.0088685070723018,0.0104032829292268,0.0,0.0
Glut-NR-1,0.0,0.0,0.0,0.0,0.0004825355507888,0.0015975814500016,0.0940798534440807,0.0,0.0371273607583093,0.0006377107755161,0.19973430294506,0.0064368756799122,0.0538817633923032,0.0319643740061429,0.0020749339388351,0.0,0.0035810844527386,0.0,0.0,0.0,0.0140905550058807,0.000466716908679,0.0004152279286313,0.0063110994506181,0.0,0.0003464929188702,0.0
Glut-NR-2,0.0352398448000881,0.0,0.0,0.0,0.0,0.0002904226027098,0.0035315724602571,0.374295641459219,0.0021566956125424,0.0389818332588807,0.0,0.0,0.0003523206198526,0.0017620131226516,0.0012548434216823,0.0,0.0107091616130167,0.0848658209426088,0.0011238515756415,0.0070418654771299,0.0021100687159572,0.0,0.004923036493075,0.0003515266711501,0.0028665216149567,0.0,0.0
Glut-NR-3,0.0026815905827178,0.0002647899442798,0.0,0.0,0.0,0.0003511339208244,0.0870866880895765,0.0016648038105426,0.0982480370796674,0.0154039284788137,0.0074147916717647,0.0011326008119833,0.101360666403667,0.047165412319495,0.0012273657306185,0.0,0.0130745308160989,0.0036323912700417,0.0038396302581023,0.0006002072539328,0.0107754388266055,0.0007688233229195,0.0,0.0237021480804832,0.0045001267498488,0.0005684938768521,0.0
Glut-NR-4,0.0016328307732013,0.0,0.0,0.0,0.0017983361973091,0.0,0.0015161112908445,0.0345665501779431,0.0023795211033315,0.0114848269501529,0.0,0.0,0.0,0.0,0.0113756930720243,0.0004312839321549,0.0076486611220602,0.576813981540669,0.0008062122401118,0.0,0.0033325014453447,0.0,0.0004935423672855,0.0,0.0,0.0005384996320351,0.0
Glut-NR-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031847350127835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014517613191182,0.0,0.0029905225564871,0.0023046168399011,0.230892140999072,0.0007914514937993,0.453903693250072,0.117287919270957,0.0
Glut-RA,0.0228278306163891,0.0697686227249645,0.0941223315481291,0.0016130702677707,0.0007841258863497,0.0083104719590785,0.0,0.0,0.0,0.0002504475021758,0.0020461512997593,0.0019993272846517,0.0,0.0002665632394566,0.0330756077417719,0.0,0.0068138624364857,0.0,0.158488458110906,0.0038640295712805,0.0080075025064146,0.0031860737472939,0.015019591770046,0.0008480053304324,0.0009377374864436,0.0143841527759143,0.0018298389943275
