gene,hvcra,int
LOC110483274,1.3151396455505386,1.0710049152146979
GAN,1.1905237343108634,0.09240206648439342
DENND4C,-1.6216663773371596,-0.9598276491769027
UBASH3B,-0.9529511803656334,-0.006017455820667206
NISCH,-1.0593848107474657,-0.25870904432748854
ST6GAL2,0.8453866476144135,0.9773614607998463
ADAM22,-0.6688369630902217,-0.015152246685610549
ADCY5,0.803210451172426,0.2710815208665612
LANCL2,-1.2097358409858887,-0.6567895861841057
LOC110472087,-0.7336703544516288,-0.13707636104558973
DGKH,0.633927419243762,-0.2723137149300065
LOC110470911,0.5606692794509969,0.4552663433449759
FOXO1,0.6844745735558291,0.3070886062030212
TTC7B,0.6985195253935124,0.5348616939188519
ASTN1,-1.0873460002445654,-0.34589986285940033
NDFIP2,0.8613924828010597,0.06962554745536575
PEPD,0.6778934156632259,-0.02449668969974128
PRICKLE1,0.8340245808911214,0.9756953090105576
LOC110475696,-0.6528156745614924,-0.2465765958605366
KCNC2,-0.5739590628971021,-0.3690339035685706
TMEM196,-1.7575463674388787,-1.2802990827823086
CDH17,-1.0221723361938946,-0.150386069176801
ZHX2,-1.590371911227972,-0.18932074451537928
GNAO1,0.634914569936512,0.05363268191174486
PICALM,1.0103143071489549,0.10698059926433068
LOC110480661,-1.6221911378529632,-0.551558347945059
ARHGEF7,-0.7409269517150693,-0.17439723019122355
PEX5L,-1.6394194671242306,-0.9759899025062214
LOC110479271,0.560655806467437,0.15449308754394642
HIVEP2,-0.7506884447019772,-0.38942275852384173
FNDC3A,-1.2482675987592948,-0.7329762270890089
MICU1,1.0312967219336933,-0.051082655534311794
DENND5B,0.8047115437763588,0.11864351678991092
LPIN2,0.995695102732669,-0.11388647198921609
NTS,0.8450398062661042,-0.05629705325704637
MED13L,0.6211940858941003,0.44692082047879633
PDE8B,1.180841083044963,1.5688824991237182
CTTNBP2,-0.7843567535840343,-0.9776356544508449
SDC3,-1.5442925900590732,-0.4490843021515585
PACSIN2,-1.1193411797731545,-0.5876763622981364
PTPN14,0.7480445018228313,0.7801804292098096
ARID5B,-1.0471573068354156,-0.36191499917078307
PCGF3,-1.0283907501085296,-0.24027070861651156
DYNC1I1,-0.7727163147587206,-0.5973928951241606
EMSY,0.8700246342676953,0.30740220147452835
CLIP2,-1.2113164625864035,-0.6230986093166359
SYNPR,0.763592556450766,0.05902402457572509
APLP2,-0.7736423271521675,-0.21850020032969295
RAPGEF1,1.010752882936156,0.45677631701740795
PDLIM5,1.0736012727462434,0.17653959905172134
HS2ST1,-1.2804146257883264,-1.0455854971306502
LOC110479734,-0.7951894065521576,-0.4190463534956863
NCKAP5,-1.2050858325266471,-0.5344488531158537
ACVR2A,0.6013597875650457,0.9255253580968074
KIAA0319,-1.3732892499696208,-0.7606643195378786
MSRB3,1.1401559079149746,0.662303609545613
NWD2,-1.0161033035340301,-0.5263151865890076
ZSWIM6,0.5827456948300275,0.5538023871056202
MKX,-1.3618280236306008,-0.8682380711476148
HOOK3,-0.6444509091447346,-0.4648677436120164
ARFGEF3,0.5816065967900019,0.05700308575863017
CAMKK1,-0.7208010207768685,-0.4658178171265461
LOC110480216,-0.9860626800999523,-0.30974404834155367
DCLK3,-1.4072695642456,0.09789046613137597
PELI1,0.6983326650676656,0.031464417613644824
CTNNA3,-0.7043971282800201,0.12868094928554474
DDX3X,-0.7241549332431825,-0.6524301414266841
TULP4,0.6256015533784406,0.1241145798575794
ARGLU1,-0.5994132014819327,-0.2234272153111767
ABCG1,1.1361619145891528,-0.25803442083511907
RGS9BP,1.292384652000538,0.9117664964872305
EXTL3,0.8076701713721208,-0.08114153793141976
SPECC1,-1.6214085690732696,-1.3610762659872635
AGRN,0.8564110655814802,-0.38826109531349395
TMEM255A,0.84589610028934,-0.40206632293611033
LOC110478368,1.0391101863811703,0.28669058205832854
TNS3,0.5399996975290361,0.7269098923365157
SH3PXD2B,-1.3142991026524626,-0.20910909070818962
USP54,-0.8310385925084234,0.1745639064639078
RSU1,-1.468268292634221,-1.352697234074629
LOC110483535,0.956799322171676,0.19805844338208956
PREX1,-1.23507099598642,-1.0277445027488836
GNAZ,-1.011273489580334,-0.5410577600644584
PIGG,-1.450082647784573,-0.13099571729057202
LOC110480718,-0.956165251468795,-0.3963267098584783
JARID2,-0.6563998247708424,-0.23422420558001866
AFF1,1.15867995455897,0.6794204473085197
LOC116184632,-1.3391670179744346,-0.25084296087084845
CHD9,-0.7670371572622142,-0.2974082722168979
APBA2,0.5421279729756698,0.1634654692117636
SNRK,-1.4139456291014214,-0.4921677394901869
ALS2,1.096873456153675,0.49367006447474426
CHKA,-1.6421671292400672,-1.7444049055387691
ST13,-1.3481003150649613,-0.5819399927489921
SLC7A1,0.9315732246595811,0.17975257846672288
HNRNPU,-0.7352692070150689,-0.3644104010352657
JADE2,0.8390135714298442,0.369925903097609
PTPN5,-0.8932275762784181,0.49044358859761394
PJA2,0.529977749651306,0.1003191357304958
RTN4RL1,-1.3717752229551776,-1.4684748157124499
HDAC9,-1.4785154576394683,-0.3259159810709962
FAF1,0.8209652173814844,0.47333246390603223
EFNB1,-1.1329028677953739,-0.12010740114783591
SESTD1,0.916248305433248,-0.9000392494306879
ZMYND8,-0.8541598793880596,-0.4756606174196292
CACNA2D4,-1.3325748788476648,-0.4051961743802688
PDE8A,-1.2221935843295328,0.6950327121774327
LEF1,1.2788613951499335,1.6623749753313308
SLC49A4,0.8923905523654831,0.2466566985999683
OSBPL11,0.983099586743639,0.41449250036557284
EHBP1,0.6306433645499536,0.49207585049588265
PPARGC1A,0.8743529656294586,0.8421819470607459
TNRC6C,-0.5894539161989168,-0.2856096675479885
LOC110479696,-0.5942968433486477,-0.2616949027022982
SCAMP1,-1.5014194988234704,-1.0925078832903239
LOC110483456,0.6484272297433353,0.5960971855836339
GPSM2,-1.0164691349650727,-0.008451449950943157
TLN2,-0.9185805648750605,-0.03776384822936052
MAP3K5,-1.43690725903684,-0.7218916522116998
CACNG3,-0.9806023421173582,-0.21147921879560028
ST8SIA4,1.004505962965069,0.3004367692881067
PHACTR2,0.6354804940525031,-0.6690068837310592
OLFM1,-0.6112921318679737,-0.2445869860629057
LOC110469851,1.1634072330053853,1.0243653098656058
CORO1C,0.6423062683423123,0.5254561457183113
GALNT15,-0.8746906856277565,0.1153319686972532
FGF13,-0.7915739359848358,-0.07447856398073163
LOC110468278,-0.736207857351952,-0.28414200192261563
ZBTB21,0.8915294903047568,-0.40021701444294555
FAM110B,0.6245209548614884,-0.016276674631739985
RSRP1,-1.3192338746788543,-1.1183418395659643
RNF165,-1.382775480846461,0.1143529564500616
LOC110470486,-1.3722285239121226,-0.40407697231942685
OGT,-0.5148242873762348,-0.27779622796588954
ADAM23,0.5360776420766757,0.07872353670321158
IER5L,0.73039321291718,0.3630788049187357
ATP2A2,-0.9340754124402721,0.10169371779376779
ATP9B,0.5278881860266516,-0.01052112452975068
LOC110468231,0.9258242750500059,0.46346370747820886
MEF2D,0.6012673708666145,-0.1934040716611718
USP25,-1.0209789699625502,-0.28530735098522286
TTC37,0.562778619143422,-0.011820126054722269
PCNX2,-0.6692248602695549,-0.3348446959861474
DPYSL2,-0.9706846660374164,-0.6196430506804165
DDX10,-0.9685683616897627,-0.5128079001478976
GRM4,0.7195679325587683,0.13769821803967863
MTCL1,-1.142936687861965,-0.6827152725977566
ARMH3,0.8953824290063073,0.5406241265441938
AMPH,-0.6997647654003312,-0.1620297898021991
LRP1B,-0.5700983258340937,0.12854051410789014
LDB2,-1.0527823709309587,-0.1793324470839465
SH3KBP1,-0.767085351814376,-0.38213946534452675
STK39,0.7581122268183971,0.29604713819852513
KCTD8,-0.8075191292208943,-0.9433208478470321
KANK1,1.2616857954571685,0.9334443442696392
TUSC3,0.7186286683869904,-0.11735439931027547
CCDC88A,0.7098623837049952,0.2313750535297674
ZSWIM5,0.6141207094401722,0.5482076225240375
USP53,0.9445402594898626,0.7344409394303595
LOC110471410,1.1175818605704275,1.2947729283561875
GABRD,0.6101962277058499,0.09022354273635136
GABRG2,-0.7405618912905065,-0.146051447762367
PIP4K2B,-1.2280196580565148,-0.3247480905831188
PHF20L1,-0.7619370307512323,-0.11964683214653521
LOC116183752,0.7925882648336291,0.9209540964291663
RNF11,0.9550186271040007,0.5363909394593662
LOC110477847,0.8515958341340557,0.3811451204605487
TIAM2,-1.2620940872128834,-0.49915981314850355
STAG1,-0.7676379603326002,-0.39906936357041467
ENTPD5,-1.2301348465337036,-1.369524532731908
CCDC148,-1.3421168847203488,-0.6470139593241031
KCNIP2,0.7164014731961191,-0.20995384636387104
NEURL1B,-0.9942640660051542,-0.0995366532596228
NACC2,-0.9018197766904061,-1.2040077015390975
SNCAIP,0.5948589788443461,0.45137151058719666
ST3GAL4,0.8362426790850022,0.5375820190241418
CDH22,-1.1018451951114212,-0.766313685491701
CCNY,-0.7083843155056446,-0.27611242515038226
ZMIZ1,-1.0765475843779446,-0.8257668547248878
NOL4,-0.6828566012718845,-0.16047165151953138
LOC110483263,0.9187584006206639,0.47649212787966966
BAZ1A,-1.4729597209221124,-0.930441911657401
LOC110469658,-0.6123933292623774,-0.15873710290139537
TET1,0.5807284993009555,0.1722509565307151
SNX9,0.7969994335361124,0.5110405309629558
EPB41,0.8185187669543597,0.20028574275670108
SYBU,0.786516690545606,0.26420942079197296
APBB2,-0.5612008721309855,-0.16341719498294952
LOC110476633,-0.6820842151784455,0.0670712056277102
RAPGEF6,0.8142186295207343,0.922524317407361
ATP1A1,-0.7887337957881084,-0.29743979264048426
GNAS,0.6517811980625436,0.09344744361063784
TAX1BP1,-0.7350886023883632,-0.26637231742959555
PAK1,0.6357503449145768,-0.3867159396069684
ME1,0.80324509286633,0.46975950763411656
SETD5,0.8257490325133354,-0.20585112486145007
ZNF516,-1.2628796549104246,0.19396643768642363
SLC66A2,0.5378604071520131,0.23487134290411021
SNAP25,-0.5287054524511966,-0.4695753034647673
ATP2B4,-0.6022066491372017,-0.19629438656592357
SFXN1,0.8908015764938619,0.33478487025937365
ATP11A,-0.7663030347573345,-0.4119419740284786
RASSF7,-1.2523050704294425,-0.29297246569201896
SPATA7,-0.8968512060266338,-0.37993747517465293
KIF21A,-0.8150423242983791,-0.532468488987613
PTPN12,0.6172030694692427,0.460317398871002
SLITRK1,-1.1467961357203176,-0.24491780354678805
FNBP1,0.7170173033781839,0.03906911405646696
ADAMTS6,-0.9453412889920813,0.7525262664691056
ICA1,0.5646185967935348,0.24864621656703056
HNRNPLL,-1.0073681283464384,-0.3736675052826621
LOC110477143,-1.0774454918631264,-0.9760751404632277
FAM171A1,0.5515758878785378,0.01366463820546382
TRAF3,0.7282306135592882,0.6199301047141108
ABHD6,-0.9040985793506138,-0.047907885224294455
ATP11B,0.6092866771362956,0.33025129738454284
RPS6KC1,0.6331959191950914,0.06108288931548955
BDNF,-1.5229925155546689,-1.3111408944482406
CTSB,0.7585126390864132,0.25127830593820444
KDM7A,-0.9243540965969869,-0.24610178569901586
RHBDL1,-0.8105807585802222,-0.2797093429400407
GFOD1,-0.8881680715460241,0.1648439987941317
RORB,1.1092996245421778,1.1412198018921837
JCAD,-1.2646964879806575,-0.7172488903818195
RNF38,0.6763723439897658,0.29042336894827003
KIAA1671,-1.152541883401372,-0.5320968678871452
FRYL,0.6125220390180786,0.04294161926832318
SLC7A14,-0.8909976927263388,-0.07397098834661064
HHAT,0.7087306214162478,0.48355221727495845
CLVS2,-0.9210165474312082,-0.16431655436430503
GALNT2,0.5800140687524442,0.6774336026129907
SNX29,0.5654706631778018,0.1697343578073932
SUSD6,-0.7318183592920976,-0.11796315313822228
RAP1GDS1,-0.8023618295033055,-0.22761390745919208
TNKS,-0.7571376171690448,-0.32129685476466896
LOC116183179,-0.9290668848849175,-0.6598477954638406
SMURF2,0.7261178510321036,0.3203178623169971
TMEM86A,-0.8956901758107862,0.25975321923009875
REV3L,0.617414523524146,0.27834920394091023
RDX,-0.5835484885811417,-0.1903599157319089
PASD1,-0.8681526592094541,-0.037717693557486
SLC38A2,0.6012770885695784,0.25781291971104925
ALAS1,0.7028486777246277,-0.3857847698979022
PTPRJ,0.7885533008943575,0.7533779777737233
PRKCA,-0.8637345499167438,-0.3883148961018833
LOC110470380,0.7798660787003329,0.8650233336026323
POLA1,0.5403810354794336,0.17891209196413416
HIPK2,-1.141650992532442,-2.6058744307138744
XPA,-0.7917613575768276,-0.9154181175104352
ACVR1,-1.0258848748765819,-0.393272902248361
SUCLG2,0.6729411945879958,0.1608212085698142
GPCPD1,0.5569205932360849,-0.4183443268048519
CERS6,-0.5680172137504966,-0.14911735000789172
PCDH1,-0.6483548954268854,-0.34479744682953123
SACS,0.6560699659171831,-0.2080117711057956
REEP2,0.7462254244806783,-0.1047571596736585
CCAR1,0.7163683475644054,-0.13679874427352523
SAMD4A,0.6269904354423635,0.4102843446131872
ATP1B3,-0.8538879431332895,-0.07028184709226015
LOC110468304,-1.0054342469477382,-0.04099261714456626
PNN,-0.7734069224456317,-0.3033267047812651
LOC110475272,-0.661203011226047,-0.21260832218805242
SPOCK2,-0.8112528267865026,-0.4401692864501542
PHKA2,0.7756541737276441,0.12555486768007418
PANK1,0.8167391498181833,0.32612376605688453
PHLPP2,0.8412590500410901,0.45138864001960854
LOC110470596,-1.0475506260965455,-0.7174191751400083
TMEM164,-1.0294979124327721,-0.854464045240908
MSI2,-0.72600808814753,-0.766046544477904
EIF4G3,0.5124437597344809,0.3203459436989968
NRIP1,-1.0788661665627541,-0.3734647739226469
SLC22A23,0.6453845128494069,0.03505668673709472
FBN1,0.684463906666227,0.43449769202280053
C4H4orf48,0.554719940973849,0.3479447034326474
KCTD15,0.6901804698309311,-0.010663812713148202
R3HDM1,-0.5372108922587737,-0.04892511178431247
ACAP2,0.5001151984977759,0.5345953782514672
LOC110471252,-1.1108765614653748,-0.6431215697015875
GDPD5,0.6737582840921459,0.3171749402217059
MAPK8,0.5190714482682995,0.6001301349569782
TTC26,-0.7849036357442374,-0.42930733612780414
KLHL3,-0.6918514045037611,-0.6868308553065854
ZDHHC8,-0.7519752355434396,-0.6783305551034301
MEGF9,-0.8010415385660323,-0.23002442604987272
PRKAR2A,-1.0886882364883543,-0.4675029766451251
LOC110483064,0.675616720478637,0.6356209608777358
MPP6,-0.7462684890296711,-0.2547887613314648
DESI1,0.7091447724283897,0.43963714603132686
ID3,0.7012773506002834,0.29868855795267324
SLF1,-0.661522015516029,-0.5599000009512515
AHCTF1,0.6500984253099322,0.1436029884856289
RTKN2,-0.9709152942915864,-0.10845164323140022
RBKS,0.5447721844644394,0.27287832614013596
PARM1,0.5929970018748905,-0.22940274220900525
RNF111,0.6736047437009949,0.2335527625488527
MTURN,0.5367071540899377,0.16923730649747126
IRF2BP2,-0.8958734697809265,-0.42454201080811194
ARID4A,-0.581000700103455,-0.1954538530320422
EPB41L2,-0.7949188358945338,-0.11097650096113876
REV1,0.6324935661780229,0.44262557290620075
RNF217,0.7550474473177575,0.39103171951825266
SSH2,0.6536585294179258,0.4517641951540705
PUM1,0.6323480231725136,-0.09137812987245852
GPALPP1,-0.8101426888471359,-0.6433672068226228
SHPRH,-0.5812090849693642,-0.46720666691321366
MBNL2,-0.6320388178951599,-0.5349629912791616
CEP164,0.5342614542851799,0.5290356322618522
PTPN13,0.6424803456339123,0.24649428781054894
NAP1L4,-0.8296021779674889,-0.6626269735032733
KCND3,-0.6011472774628942,0.40207933585443145
GARNL3,0.5036685256073556,-0.015140363563614923
FAM168A,0.5570672960057825,0.08629847610665298
ACSL4,-0.945442822146388,-0.6190199049496388
SLC12A2,0.7468962675784525,0.8135449892709101
TGFBR3,-0.9423853452317561,0.32756286347385677
EPC1,0.5204788447402325,0.33720693127690815
CASK,-0.5544486163524365,-0.4795337036736656
PDE7A,-0.537435121745079,-0.24055932502732535
BVES,0.6213989862637215,0.34037551465825033
TCEA1,-0.9487492507466171,-0.409440997957796
EGLN1,0.7019359651019701,0.4903841820662045
STARD13,-0.5197978157029571,-0.5681498367035618
WNK1,-0.5725844941748759,-0.44831374066489815
RTN4,-0.6227050473870234,0.004902731150963235
DDHD1,0.6030768217328404,0.33381688602228166
NR6A1,0.6843036466461272,0.3334351773876998
PTPRO,0.5356816747570752,-0.10985934932819008
ARHGAP18,0.6204994517340434,0.23652778732023383
RSF1,0.544623225603857,-0.20206919530077094
UBE3C,0.5158498025695627,0.2880428505124746
MIA3,0.5658809411119365,-0.03460008956823568
TOX3,-0.5855751052208193,-0.914938125810026
CRPPA,-0.8271384247300022,-0.41462270258895084
CSNK1G1,-0.8455160316020924,-0.059241741607130916
RNLS,0.620324851001314,0.202533850709817
SMAP2,-0.5465339462830561,-0.029748710120374222
BLOC1S4,-1.0821448429220588,-0.22987695896776117
KLF12,-0.9475196104258792,0.4637236035746475
C5H11orf74,0.6304674732114057,-0.22615295033091187
GABRA1,-0.544765839892518,0.23592825542533402
TTC9,0.587094901084968,-0.380426821324545
SRGAP3,-0.7876095383697144,0.07244861810918835
JAM3,0.5222396363136491,0.6092716232153887
ITSN1,0.5931168029342373,-0.10116557221825317
LOC110470491,-0.6649619578771624,-0.05057971327510724
UBR1,0.5967458052546728,-0.04716776601227601
NDUFS4,0.5412001351143181,-0.20611283824826998
STRN,-0.6664901872921918,-0.42724812338464124
GNG2,-0.6596721466198834,-0.19784264650877925
IGFBP5,-0.8304150838733968,-0.8382139680627263
CNNM1,0.6839631784553932,0.507973754376009
MYH9,0.7654996222154251,0.7179383085184314
HMG20A,-0.7912342262970715,-0.3653077729259926
SEPTIN11,0.5457127914082293,0.09131514285972231
ARL5B,-0.8213699442703899,-0.6051767013193732
GALNT1,-0.6170641999479881,-0.3332870148367416
PIAS1,0.5397201027672359,0.36450305890802825
PLCB4,-1.0748073067578532,-0.35964921856961385
PRKG1,0.5252937442049576,-0.3756050543786199
BBX,-0.5798062354857199,-0.39276072380154586
DLG5,0.6580138000970681,0.65966526694309
PTK2B,0.700089614144608,0.6481097279628585
LOC110479188,-0.7092890174003619,-0.23984557148611207
PKIA,-0.5430488105070145,-0.16862915162973857
AKAP7,-0.8235056886143812,-0.7186002599713348
SEZ6L,0.5071308045404586,-0.07100681407940135
ERICH1,-0.7789663900636128,-0.740035305911005
UBE3A,0.563170127916651,0.1941945497970874
LOC110481077,-0.6815848029000751,-0.6073295870972129
ARHGAP21,-0.5345136008258992,-0.24435422761592174
MICAL3,-0.6613542202808256,0.21212368609117715
SUN1,-0.6802551669680763,-0.36006420348284185
KCNB1,-0.5528236212931223,-0.1570069620938333
LOC110479953,-0.7169862290555007,-1.0200393481521965
ANKRD33B,-0.7065614151780166,-0.9741065391468102
LOC110468493,0.6940957092812352,0.8070806552446976
SPTAN1,-0.6505541153586564,-0.4331739574571972
SIK3,0.6945809415791302,0.5857088883837096
LOC110478437,-0.8975595074468328,-0.4420026043512588
ITGA9,-0.7155354284449402,-0.11872735952259661
IPCEF1,0.5023603932509577,-0.28025944884758314
LOC116184522,0.5418064368844895,0.15755306223751386
RPS6KA3,0.6862868302833176,0.6198020870521175
ZDHHC2,0.7958434927349554,0.933187300470234
MYO5A,-0.5684083470159774,0.13775860416737273
LOC110474227,-0.8155643225891844,-0.24870974291470027
KIF1A,-0.6653879828562057,-0.5110104742153916
PRRG3,-0.8076950073733133,-0.5044541128180167
KLHDC4,0.5664600875160566,0.10126694806993708
CWF19L2,0.5557876713373646,-0.0773712718785795
DDX20,-0.7994440657042334,0.18078031818903773
ITM2C,-0.7392783234514284,-1.1874248173434934
MDN1,-0.7659813744038579,-0.7517641663587937
NCKIPSD,-0.6348954770524515,-0.4806958702604216
DOK5,0.5681127968043431,-1.0751703636853085
DNAJC15,-0.65889112731094035,-0.4636090605406338
FAM160B1,0.6448508400295461,0.594571083034269
FGFR1OP2,-0.7457723253762307,-0.3541412406296691
LOC110468364,-0.5499651334507158,-0.8688241862489348
WDR41,0.5038900113147204,-0.14588548139379642
RALGAPA2,-0.5814447787319332,-0.15358306211969508
SMYD3,0.5994275782042092,0.5802455416330656
SRRM1,-0.5475326368784675,-0.4569651870366974
KDM2B,-0.6446987289963066,-0.11333047996330103
LOC110467620,-0.7652032335095893,-0.8367714822947427
CEP162,-0.7862194891326248,-0.36871607373575066
CTTN,-0.5029224181179892,-0.38436531580240557
VPS41,-0.5171571595588565,-0.05058643385721895
CLSTN1,-0.6450201798892949,-0.0949555302767564
VMP1,-0.6930191556816199,-0.4340647849266188
MPDZ,0.5218866600574843,0.3007065958266759
CDC40,0.51714103481257645,0.43051500582393554
TMEM266,0.5142713182731542,0.18031420377127239
LOC110475769,-0.5273175972309155,-0.4040769723194271
ENOX2,-0.8367999848399963,-0.9748478370792255
NABP1,-0.7261666915155083,-0.6863247191662369
ZYG11B,-0.8005113393727252,-0.3501767164061804
SUPT3H,-0.903610832216394,-0.0017325000428645154
CARF,-0.7412246226057047,-0.274672712252197
ATF1,-0.6184945210267909,-0.33072503523393393
SLAIN1,-0.6461467545712962,-0.07131778543121103
RECK,0.578913788318427,0.5419719717226659
SMS,0.5054554382850738,-0.15513784314013668
CNTLN,-0.8224600047989312,-0.2160375561515726
LAMP2,-0.7143712341436332,-0.7519067491090645
KIFAP3,-0.5578989534609875,0.10775842231134047
EFL1,-0.6452557654212787,-0.48841714945487036
MAP4K5,-0.793147691055186,-0.5983499413450188
LOC110470923,-0.6399158982190449,-0.4483411580141208
KSR2,0.5355646004448855,0.3362594061860187
HECTD1,0.5454123864012326,-0.1794919578410208
LOC110467865,-0.5885050180752095,-0.2566949713231418
CEMIP2,-0.7354853714641716,-0.14650973386066046
NAPEPLD,0.5001121172107641,0.6846677281891622
SLC39A10,-0.5575617679482765,-0.9465754912994844
PDIA6,-0.6806169133939612,-0.5640542550192469
LOC110479805,-0.6237613841423632,0.16303027094573663
LOC116184637,-0.5754846617189606,-0.18199129033339512
MGAT5B,-0.5540771059598735,0.2633724450529499
SUSD4,-0.5656135384850478,-0.21186093885230273
NCOA5,-0.5228708577817929,-0.42106744439774535
BMPR2,-0.5324635746567243,-0.2612088293965702
USP24,-0.7008838755625826,-0.39060113644265604
LOC110481757,-0.748185597666428,-0.33525463064716177
OSBPL8,-0.6360906959510413,-0.05966927014512069
TSPAN12,-0.7595539366686344,-0.4474231677816378
PREP,0.5155776678419122,0.10545474503337049
CLCC1,-0.7935101398093987,-0.030121115531359433
N4BP2,-0.6015735559593729,-0.49540460882470616
SHROOM2,0.5015212314543986,0.40291810357310487
CUX2,-0.5163000640442471,-0.11515425031295012
MNAT1,0.5313394602227235,0.6213119721097546
CABP1,0.5155707214719969,0.4382076138123243
LOC110480861,0.5582015749836666,0.4261325752338587
IDE,-0.6041392280497209,-0.5916060619130985
MTMR7,0.5086254318850874,0.13128943116938863
AKAP11,-0.5044919555785505,-0.34494572732104234
NSG2,-0.6027785039307518,-0.438761571628018
LOC110475973,-0.6391666130496407,-0.5121814748426274
LOC110474715,-0.6720258202505296,-0.6449237257475502
NSUN6,-0.6768515498266217,-0.16713807922609614
ENAH,-0.603392813421936,-0.40164330723424113
FUBP3,-0.6184565308741667,-0.7389193664550391
GNPTG,-0.564928215747025,-0.3972648667236667
FBXL5,-0.56266434827472,-0.4456372670913664
ACTN1,-0.5044743843928685,-0.7791117231449916
CPNE3,-0.5336084525342193,-0.537442524771927
LOC110469558,0.5704035783922623,0.5409777922518137
HSP90B1,-0.5222407422966295,-0.18280189421811666
SRSF7,-0.558335538436596,-0.10583211318504726
NUDT4,-0.6175532521890821,-0.6477111637982489
PARVA,-0.5338080721726406,-0.36956270785173584
CKAP5,-0.5133294320231218,-0.23293947659586223
SEPTIN7,-0.5169364646249617,-0.16465869028111024
LMBRD1,-0.5826609608561828,0.0026334972068187135
WDR19,-0.5471331912071755,-0.5218288884982187
SGSM2,-0.5438610505840029,-0.47270163353358763
ACTR2,-0.5783814806383543,-1.003883799387233
ANKRD26,-0.6370958576476387,-0.32889724329637415
ONECUT2,-0.5777803015513534,-0.4323862564756218
SIPA1L2,-0.5836295586005062,-0.253038790251056
DPH6,-0.6146166467115326,-0.36612595627004296
FAM133B,-0.52960381989328,-0.2622984366601384
RLF,-0.6039299244188838,-0.46025663968639097
DOP1B,-0.5085186045021897,-0.8067236819349106
LRRTM1,-0.5025477602508492,-0.45489828834378443
LOC116183253,-0.5004991561660699,-0.2662943756232523
HOMER1,-1.0105200192753,-0.9251072417783776
VAPB,-0.5118968479559554,-0.08348648528251079
PLPPR4,-0.5050428824093858,-0.32239655622450525
GTF2F2,-0.5437872298674407,-0.251200727776808
DHRSX,-0.549565328808864,-0.27782114033435046
PABPC1,-0.5197344679248435,-0.5877361473749785
CRY2,-0.5772874699654209,-0.4649893581215192
CCDC186,-0.5370117696275494,0.2569512233790927
SEMA4D,-0.5340634166456093,-0.4918284320016433
MBTD1,-0.5549139324667709,-0.24534007635556554
CBWD1,-0.5424210490732224,-0.6630373546867792
PWWP2A,-0.5305086348214689,-0.2491815601401557
CDC23,-0.5188071742499587,-0.6169288420764292
SEMA4G,-0.5070813252609276,-0.5388155957534961
KIF13B,-0.6641255242245836,0.3519825587620711
