,gg_Ex_DACH2_ZMAT4,gg_Ex_DACH2_ZMAT4,bf_Glut-DACH2-8,bf_Glut-DACH2-8,gg_Ex_SATB2_ZNF385B,gg_Ex_SATB2_ZNF385B,bf_Glut-DACH2-HVCra,bf_Glut-DACH2-HVCra,gg_Ex_DACH2_ADAMTS5,gg_Ex_DACH2_ADAMTS5,bf_Glut-DACH2-LMANsh,bf_Glut-DACH2-LMANsh,bf_Glut-CACNA1H-1,bf_Glut-CACNA1H-1,gg_Ex_CACNA1H_LHX9,gg_Ex_CACNA1H_LHX9,gg_Ex_TSHZ2_NR4A2,gg_Ex_TSHZ2_NR4A2,gg_Ex_DACH2_MGAT4C,gg_Ex_DACH2_MGAT4C,bf_Glut-DACH2-1,bf_Glut-DACH2-1,bf_Glut-CACNA1H-2,bf_Glut-CACNA1H-2,gg_Ex_CACNA1H_KIT,gg_Ex_CACNA1H_KIT,gg_Ex_KIAA1217,gg_Ex_KIAA1217,bf_Glut-CACNA1H-RA,bf_Glut-CACNA1H-RA,gg_Ex_DACH2_NR4A3,gg_Ex_DACH2_NR4A3,gg_Ex_CACNA1H_PROX1,gg_Ex_CACNA1H_PROX1,bf_Glut-DACH2-3,bf_Glut-DACH2-3,gg_Ex_DACH2_SLIT2,gg_Ex_DACH2_SLIT2,bf_Glut-DACH2-6,bf_Glut-DACH2-6,gg_Ex_DACH2_CEMIP,gg_Ex_DACH2_CEMIP,bf_Glut-DACH2-5,bf_Glut-DACH2-5,gg_Ex_DACH2_GRIK4,gg_Ex_DACH2_GRIK4,gg_Ex_SATB2_SOX6,gg_Ex_SATB2_SOX6,bf_Glut-DACH2-2,bf_Glut-DACH2-2,bf_Glut-CACNA1H-4,bf_Glut-CACNA1H-4,bf_Glut-DACH2-HVCra-Pre,bf_Glut-DACH2-HVCra-Pre,bf_Glut-DACH2-HVCx,bf_Glut-DACH2-HVCx,bf_Glut-DACH2-LMANco,bf_Glut-DACH2-LMANco,gg_Ex_DACH2_RORB,gg_Ex_DACH2_RORB,gg_Ex_DACH2_LUZP2,gg_Ex_DACH2_LUZP2,gg_Ex_DACH2_LHX2,gg_Ex_DACH2_LHX2,bf_Glut-DACH2-7,bf_Glut-DACH2-7,gg_Ex_DACH2_TAC1,gg_Ex_DACH2_TAC1,bf_Glut-CACNA1H-3,bf_Glut-CACNA1H-3,bf_Glut-DACH2-4,bf_Glut-DACH2-4,gg_Ex_DACH2_ITGA9,gg_Ex_DACH2_ITGA9,gg_Ex_CACNA1H_MCTP2,gg_Ex_CACNA1H_MCTP2,gg_Ex_CACNA1H_CPA6,gg_Ex_CACNA1H_CPA6,gg_Ex_SATB2_FOXP2,gg_Ex_SATB2_FOXP2,gg_Ex_SATB2_OVOA,gg_Ex_SATB2_OVOA,gg_Ex_KIAA1217_BCL6,gg_Ex_KIAA1217_BCL6,gg_Ex_BCL6,gg_Ex_BCL6,gg_Ex_Pre_SATB2,gg_Ex_Pre_SATB2,gg_Ex_Pre_KCNH7,gg_Ex_Pre_KCNH7
9,bf_Glut-DACH2-HVCx,0.0018581334595531482,gg_Ex_DACH2_GRIK4,0.0010488622882286881,gg_Ex_DACH2_MGAT4C,0.0,gg_Ex_DACH2_TAC1,0.0012696587497903287,bf_Glut-DACH2-3,0.00511680949214587,gg_Ex_SATB2_FOXP2,0.00040343324632178564,gg_Ex_Pre_KCNH7,0.017891623905679575,gg_Ex_DACH2_LUZP2,0.0,gg_Ex_DACH2_MGAT4C,0.0,bf_Glut-CACNA1H-4,0.004233582432473158,gg_Ex_DACH2_SLIT2,0.09974096032407889,gg_Ex_Pre_KCNH7,0.05741185335650487,gg_Ex_DACH2_LUZP2,0.0,gg_Ex_DACH2_LUZP2,0.0,gg_Ex_SATB2_SOX6,0.0051615595851547316,bf_Glut-DACH2-6,0.0038887450520565018,gg_Ex_DACH2_LUZP2,0.0,gg_Ex_DACH2_LHX2,0.03468421105552031,bf_Glut-CACNA1H-3,0.0006414700299397348,gg_Ex_DACH2_MGAT4C,0.002307844847971142,bf_Glut-CACNA1H-2,0.00015074431091315277,gg_Ex_DACH2_LUZP2,0.00029817005858738933,bf_Glut-CACNA1H-2,0.005247305584440596,bf_Glut-CACNA1H-4,0.004063036386692491,gg_Ex_CACNA1H_MCTP2,0.00026796742940985536,gg_Ex_CACNA1H_PROX1,0.007801151347686987,gg_Ex_SATB2_FOXP2,0.0018887323032134595,gg_Ex_DACH2_ADAMTS5,0.0007677356646162262,gg_Ex_BCL6,0.0007233889964546111,bf_Glut-CACNA1H-4,2.8280653696255875e-05,bf_Glut-CACNA1H-3,0.0002319552250471165,bf_Glut-DACH2-HVCra,0.0007096850858995761,gg_Ex_DACH2_CEMIP,0.001613577879443217,bf_Glut-DACH2-LMANsh,0.00012944706972205008,gg_Ex_Pre_SATB2,0.006409783873260649,gg_Ex_BCL6,0.003835480736266735,bf_Glut-CACNA1H-2,0.011971139407059971,bf_Glut-DACH2-4,0.001047755565237803,gg_Ex_DACH2_MGAT4C,0.0,bf_Glut-CACNA1H-1,0.0012591246609011133,bf_Glut-CACNA1H-3,0.006793100305256797,bf_Glut-DACH2-8,0.0012714668774658996,bf_Glut-DACH2-LMANco,0.0007233889964546111,bf_Glut-DACH2-3,0.0006241392223693203,bf_Glut-DACH2-HVCra-Pre,0.0006584318930816832
10,bf_Glut-CACNA1H-1,0.001615119648221916,gg_Ex_DACH2_MGAT4C,0.0008968621758922721,gg_Ex_DACH2_NR4A3,0.0,gg_Ex_DACH2_RORB,0.001251076500849144,bf_Glut-DACH2-LMANco,0.00477651656413956,gg_Ex_DACH2_LHX2,0.00030892519871040624,gg_Ex_BCL6,0.012526333464555723,gg_Ex_DACH2_MGAT4C,0.0,gg_Ex_DACH2_NR4A3,0.0,bf_Glut-CACNA1H-3,0.002812979067717175,gg_Ex_BCL6,0.0315420305715708,gg_Ex_SATB2_OVOA,0.04301921250524376,gg_Ex_DACH2_MGAT4C,0.0,gg_Ex_DACH2_MGAT4C,0.0,gg_Ex_SATB2_OVOA,0.003944651172743886,bf_Glut-CACNA1H-1,0.0035575139835470524,gg_Ex_DACH2_MGAT4C,0.0,gg_Ex_DACH2_LUZP2,0.017853814481583016,bf_Glut-DACH2-7,0.000227059130811324,gg_Ex_SATB2_OVOA,0.0015514742679061445,bf_Glut-DACH2-HVCx,3.2705941260829295e-05,gg_Ex_Pre_KCNH7,0.00026245805568932286,bf_Glut-DACH2-4,0.003797766499674253,bf_Glut-CACNA1H-1,0.0025534167779016426,gg_Ex_DACH2_ZMAT4,0.00022691153466405304,gg_Ex_KIAA1217_BCL6,0.005831357209899647,gg_Ex_DACH2_LHX2,0.0009742649686676463,gg_Ex_DACH2_SLIT2,0.0007528146859246182,gg_Ex_DACH2_NR4A3,0.00010931525189783565,bf_Glut-DACH2-6,1.7926666039375688e-05,bf_Glut-DACH2-HVCx,7.730135744939509e-05,bf_Glut-DACH2-LMANsh,0.00030892519871040624,gg_Ex_CACNA1H_MCTP2,0.0010919438490174847,bf_Glut-DACH2-HVCra-Pre,4.205634771325987e-05,gg_Ex_DACH2_ZMAT4,0.00526645926788551,gg_Ex_DACH2_GRIK4,0.003797766499674253,bf_Glut-DACH2-7,0.01086009281187184,bf_Glut-DACH2-2,0.00026796742940985536,gg_Ex_DACH2_NR4A3,0.0,bf_Glut-DACH2-LMANco,0.0008468545893183344,bf_Glut-CACNA1H-1,0.0065556380110814464,bf_Glut-DACH2-3,0.0003049097020498672,bf_Glut-DACH2-6,0.00018132148977889316,bf_Glut-DACH2-2,0.00018329450027920502,bf_Glut-DACH2-2,0.0004567215473318928
11,bf_Glut-CACNA1H-2,0.0014623188030750028,gg_Ex_DACH2_SLIT2,0.000882807851606715,gg_Ex_DACH2_RORB,0.0,gg_Ex_DACH2_ITGA9,0.000928151423905298,bf_Glut-DACH2-HVCx,0.0007677356646162262,gg_Ex_DACH2_CEMIP,0.00015212084899250268,gg_Ex_Pre_SATB2,0.006616269176015069,gg_Ex_DACH2_NR4A3,0.0,gg_Ex_DACH2_RORB,0.0,bf_Glut-DACH2-6,0.002307844847971142,gg_Ex_Pre_KCNH7,0.02287692675044665,gg_Ex_DACH2_LUZP2,0.019506076402750008,gg_Ex_DACH2_NR4A3,0.0,gg_Ex_DACH2_NR4A3,0.0,gg_Ex_CACNA1H_LHX9,0.002904742220632069,bf_Glut-CACNA1H-3,0.002687024012362245,gg_Ex_DACH2_NR4A3,0.0,gg_Ex_DACH2_NR4A3,0.009177295029468607,bf_Glut-DACH2-HVCra-Pre,0.00010273720252933669,gg_Ex_SATB2_SOX6,0.0014351791341781022,bf_Glut-CACNA1H-3,2.5622250667509837e-05,gg_Ex_CACNA1H_MCTP2,4.898276086132819e-05,bf_Glut-DACH2-HVCra,0.0018394722617084802,bf_Glut-DACH2-7,0.002047054159281441,gg_Ex_Pre_SATB2,0.00018329450027920502,gg_Ex_DACH2_ITGA9,0.00442230934292903,gg_Ex_Pre_SATB2,0.0007909754551067655,gg_Ex_DACH2_TAC1,0.0006611888907932583,gg_Ex_KIAA1217,0.0001090190611444047,bf_Glut-CACNA1H-RA,9.758361880437763e-06,bf_Glut-DACH2-4,2.9225407181917272e-05,bf_Glut-CACNA1H-RA,0.00015466676341399876,gg_Ex_DACH2_LHX2,0.0010098906788372844,gg_Ex_DACH2_ZMAT4,0.0,gg_Ex_BCL6,0.004819598508781329,gg_Ex_KIAA1217_BCL6,0.0036375944086577323,bf_Glut-DACH2-HVCra-Pre,0.00581166495735746,bf_Glut-DACH2-HVCra-Pre,6.833413160431702e-05,gg_Ex_DACH2_RORB,0.0,bf_Glut-DACH2-8,0.0005509720618773075,bf_Glut-DACH2-4,0.005400431231141171,bf_Glut-DACH2-HVCra,0.00024795900928240906,bf_Glut-DACH2-8,0.00010906648385706026,bf_Glut-DACH2-7,0.00011572204783195263,bf_Glut-DACH2-5,0.00026245805568932286
12,bf_Glut-DACH2-5,0.00033623141186083384,gg_Ex_SATB2_OVOA,0.0007970596559924393,gg_Ex_DACH2_SLIT2,0.0,gg_Ex_BCL6,0.0007886618835759047,bf_Glut-CACNA1H-2,0.00045297146715404124,gg_Ex_DACH2_TAC1,0.00012944706972205008,gg_Ex_SATB2_OVOA,0.0065556380110814464,gg_Ex_DACH2_RORB,0.0,gg_Ex_DACH2_SLIT2,0.0,bf_Glut-CACNA1H-2,0.0016698700031119787,gg_Ex_DACH2_TAC1,0.00889021661161719,gg_Ex_SATB2_SOX6,0.014238768721024012,gg_Ex_DACH2_RORB,0.0,gg_Ex_DACH2_RORB,0.0,gg_Ex_BCL6,0.002286241791833638,bf_Glut-DACH2-8,0.0022045238122259574,gg_Ex_DACH2_RORB,0.0,gg_Ex_DACH2_GRIK4,0.006132046673657384,bf_Glut-DACH2-2,8.961523036249346e-05,gg_Ex_DACH2_GRIK4,0.0007143576272738918,bf_Glut-CACNA1H-1,0.0,gg_Ex_BCL6,3.30609485216388e-05,bf_Glut-DACH2-8,0.0010488622882286881,bf_Glut-DACH2-6,0.0014351791341781022,gg_Ex_SATB2_SOX6,0.000107737827195731,gg_Ex_DACH2_MGAT4C,0.004233582432473158,gg_Ex_Pre_KCNH7,0.0006584318930816832,gg_Ex_DACH2_LHX2,0.00014222688021827353,gg_Ex_KIAA1217_BCL6,9.764162762203892e-05,gg_Ex_DACH2_ZMAT4,0.0,gg_Ex_KIAA1217,0.0,bf_Glut-DACH2-HVCx,0.00014222688021827353,gg_Ex_SATB2_FOXP2,0.00029231543104827647,gg_Ex_DACH2_TAC1,0.0,gg_Ex_CACNA1H_MCTP2,0.0038430160881168943,gg_Ex_DACH2_TAC1,0.002909979278462549,bf_Glut-DACH2-2,0.005720791111648673,bf_Glut-DACH2-5,4.898276086132819e-05,gg_Ex_DACH2_SLIT2,0.0,bf_Glut-DACH2-LMANsh,0.00040343324632178564,bf_Glut-CACNA1H-RA,0.003944651172743886,bf_Glut-DACH2-LMANco,9.764162762203892e-05,bf_Glut-DACH2-7,7.809663388050979e-05,bf_Glut-DACH2-LMANsh,8.533815379905733e-05,bf_Glut-DACH2-6,0.00023605195370233304
13,bf_Glut-DACH2-2,0.00022691153466405304,gg_Ex_SATB2_FOXP2,0.0005509720618773075,gg_Ex_DACH2_TAC1,0.0,gg_Ex_DACH2_LHX2,0.0007096850858995761,bf_Glut-DACH2-HVCra,0.0003837120488180966,gg_Ex_Pre_SATB2,8.533815379905733e-05,gg_Ex_DACH2_SLIT2,0.006151619999752755,gg_Ex_DACH2_SLIT2,0.0,gg_Ex_KIAA1217,0.0,bf_Glut-DACH2-HVCx,0.0015911631230864233,gg_Ex_SATB2_SOX6,0.008694459256506196,gg_Ex_SATB2_FOXP2,0.014051733880858688,gg_Ex_DACH2_SLIT2,0.0,gg_Ex_DACH2_SLIT2,0.0,gg_Ex_SATB2_FOXP2,0.0022829867250223415,bf_Glut-CACNA1H-4,0.0007820707173720407,gg_Ex_DACH2_SLIT2,0.0,gg_Ex_DACH2_ADAMTS5,0.00511680949214587,gg_Ex_SATB2_SOX6,0.0,gg_Ex_Pre_KCNH7,0.00023605195370233304,gg_Ex_DACH2_TAC1,0.0,gg_Ex_SATB2_FOXP2,2.972722524769795e-05,bf_Glut-CACNA1H-1,0.0007396384766953513,bf_Glut-DACH2-LMANsh,0.0005280724858642272,gg_Ex_DACH2_SLIT2,8.961523036249346e-05,gg_Ex_DACH2_LHX2,0.004109837565118931,gg_Ex_DACH2_SLIT2,0.00010273720252933669,gg_Ex_Pre_SATB2,7.942112672458595e-05,gg_Ex_SATB2_OVOA,6.789713603491372e-05,gg_Ex_DACH2_SLIT2,0.0,gg_Ex_DACH2_MGAT4C,0.0,bf_Glut-CACNA1H-3,0.00014204134203694014,gg_Ex_DACH2_SLIT2,0.000227059130811324,gg_Ex_KIAA1217_BCL6,0.0,gg_Ex_SATB2_FOXP2,0.003312069542370123,gg_Ex_DACH2_LHX2,0.0025897480740395113,bf_Glut-CACNA1H-4,0.00442230934292903,gg_Ex_SATB2_SOX6,0.0,gg_Ex_KIAA1217,0.0,bf_Glut-DACH2-7,0.00029231543104827647,bf_Glut-DACH2-3,0.003660885502941912,gg_Ex_DACH2_TAC1,0.0,bf_Glut-DACH2-HVCx,3.654725614560894e-05,bf_Glut-DACH2-HVCx,7.942112672458595e-05,bf_Glut-DACH2-7,0.0001354962423103028
14,bf_Glut-DACH2-HVCra,0.0001492662100874275,gg_Ex_SATB2_SOX6,0.00027539776442745865,gg_Ex_DACH2_ZMAT4,0.0,gg_Ex_DACH2_NR4A3,0.0005744603602743051,bf_Glut-CACNA1H-3,0.0002489872012184405,gg_Ex_DACH2_SLIT2,0.0,gg_Ex_DACH2_NR4A3,0.0035575139835470524,gg_Ex_KIAA1217_BCL6,0.0,gg_Ex_DACH2_ZMAT4,0.0,bf_Glut-DACH2-8,0.0008968621758922721,gg_Ex_DACH2_RORB,0.007036738251245916,gg_Ex_DACH2_NR4A3,0.013290077418359487,gg_Ex_KIAA1217_BCL6,0.0,gg_Ex_DACH2_TAC1,0.0,gg_Ex_DACH2_MGAT4C,0.00027890656831938617,bf_Glut-DACH2-HVCra,0.0005744603602743051,gg_Ex_DACH2_TAC1,0.0,gg_Ex_SATB2_OVOA,0.003660885502941912,gg_Ex_SATB2_OVOA,0.0,gg_Ex_SATB2_FOXP2,0.00019682952060619594,gg_Ex_KIAA1217,0.0,gg_Ex_SATB2_SOX6,1.3688076736627115e-05,bf_Glut-DACH2-6,0.0007143576272738918,bf_Glut-DACH2-8,0.00027539776442745865,gg_Ex_SATB2_FOXP2,6.218762382963154e-05,gg_Ex_SATB2_SOX6,0.004063036386692491,gg_Ex_CACNA1H_MCTP2,6.833413160431702e-05,gg_Ex_DACH2_LUZP2,7.730135744939509e-05,gg_Ex_DACH2_MGAT4C,3.478915641984046e-05,gg_Ex_DACH2_TAC1,0.0,gg_Ex_DACH2_NR4A3,0.0,bf_Glut-CACNA1H-1,0.0001011919885175323,gg_Ex_Pre_KCNH7,0.0001354962423103028,gg_Ex_DACH2_SLIT2,0.0,gg_Ex_DACH2_MGAT4C,0.002812979067717175,gg_Ex_CACNA1H_MCTP2,0.001047755565237803,bf_Glut-DACH2-LMANsh,0.0028741536554776135,gg_Ex_DACH2_LUZP2,0.0,gg_Ex_DACH2_ZMAT4,0.0,bf_Glut-DACH2-6,0.00019682952060619594,bf_Glut-CACNA1H-4,0.002039687915732087,gg_Ex_DACH2_RORB,0.0,bf_Glut-DACH2-5,3.30609485216388e-05,gg_Ex_SATB2_ZNF385B,0.0,bf_Glut-DACH2-4,2.9462304622872412e-05
15,bf_Glut-DACH2-HVCra-Pre,4.5131912892261125e-05,gg_Ex_BCL6,0.00010906648385706026,gg_Ex_DACH2_GRIK4,0.0,gg_Ex_DACH2_ADAMTS5,0.0003837120488180966,bf_Glut-CACNA1H-1,9.83116776669816e-05,gg_Ex_CACNA1H_PROX1,0.0,gg_Ex_SATB2_SOX6,0.0025534167779016426,gg_Ex_DACH2_ZMAT4,0.0,gg_Ex_DACH2_CEMIP,0.0,bf_Glut-CACNA1H-1,0.00048327872273342564,gg_Ex_DACH2_ZMAT4,0.006497578663456735,gg_Ex_DACH2_SLIT2,0.01253523341319531,gg_Ex_DACH2_ZMAT4,0.0,gg_Ex_KIAA1217,0.0,gg_Ex_DACH2_LHX2,0.00015466676341399876,bf_Glut-DACH2-LMANco,0.00010931525189783565,gg_Ex_Pre_KCNH7,0.0,gg_Ex_Pre_KCNH7,0.0008361680620814563,gg_Ex_DACH2_LUZP2,0.0,gg_Ex_BCL6,0.00018132148977889316,gg_Ex_DACH2_SLIT2,0.0,gg_Ex_DACH2_SLIT2,0.0,bf_Glut-CACNA1H-3,0.0003222831832256659,bf_Glut-DACH2-3,0.0001519508177665209,gg_Ex_CACNA1H_PROX1,0.0,gg_Ex_SATB2_OVOA,0.002039687915732087,gg_Ex_DACH2_RORB,6.808574160709805e-05,gg_Ex_BCL6,3.654725614560894e-05,gg_Ex_DACH2_GRIK4,3.350080935430842e-06,gg_Ex_KIAA1217_BCL6,0.0,gg_Ex_DACH2_RORB,0.0,bf_Glut-DACH2-6,2.954474110525415e-05,gg_Ex_Pre_SATB2,0.00011572204783195263,gg_Ex_DACH2_RORB,0.0,gg_Ex_DACH2_NR4A3,0.002687024012362245,gg_Ex_DACH2_CEMIP,0.000808139477868669,bf_Glut-DACH2-5,0.00136087621481655,gg_Ex_SATB2_OVOA,0.0,gg_Ex_DACH2_CEMIP,0.0,bf_Glut-DACH2-2,6.218762382963154e-05,bf_Glut-DACH2-6,0.0015514742679061445,gg_Ex_DACH2_SLIT2,0.0,bf_Glut-DACH2-HVCra-Pre,1.6063462689092096e-05,gg_Ex_KIAA1217,0.0,bf_Glut-DACH2-HVCx,1.2929309707307767e-05
16,bf_Glut-CACNA1H-RA,2.859699006616765e-05,gg_Ex_Pre_KCNH7,7.783901813347444e-06,gg_Ex_KIAA1217,0.0,gg_Ex_KIAA1217_BCL6,0.00024795900928240906,bf_Glut-CACNA1H-RA,4.219874483299922e-05,gg_Ex_KIAA1217,0.0,gg_Ex_DACH2_ZMAT4,0.001615119648221916,gg_Ex_KIAA1217,0.0,gg_Ex_KIAA1217_BCL6,0.0,bf_Glut-CACNA1H-RA,0.00027890656831938617,gg_Ex_Pre_SATB2,0.006474306228355119,gg_Ex_DACH2_ITGA9,0.011971139407059971,gg_Ex_KIAA1217,0.0,gg_Ex_DACH2_ZMAT4,0.0,gg_Ex_CACNA1H_PROX1,9.070963250815916e-05,bf_Glut-CACNA1H-RA,5.542278507381474e-05,gg_Ex_KIAA1217,0.0,gg_Ex_Pre_SATB2,0.0006241392223693203,gg_Ex_SATB2_FOXP2,0.0,gg_Ex_DACH2_LHX2,2.954474110525415e-05,gg_Ex_DACH2_RORB,0.0,gg_Ex_DACH2_RORB,0.0,bf_Glut-DACH2-HVCx,1.1367292380915026e-05,bf_Glut-DACH2-2,0.000107737827195731,gg_Ex_DACH2_RORB,0.0,gg_Ex_SATB2_FOXP2,0.0019911584566225586,gg_Ex_DACH2_ZMAT4,4.5131912892261125e-05,gg_Ex_DACH2_CEMIP,3.2705941260829295e-05,gg_Ex_SATB2_ZNF385B,0.0,gg_Ex_DACH2_RORB,0.0,gg_Ex_DACH2_SLIT2,0.0,gg_Ex_DACH2_MGAT4C,0.0,gg_Ex_BCL6,7.809663388050979e-05,gg_Ex_DACH2_NR4A3,0.0,gg_Ex_CACNA1H_PROX1,0.001210968513687559,gg_Ex_CACNA1H_PROX1,0.00018753298102800283,bf_Glut-DACH2-HVCra,0.000928151423905298,gg_Ex_SATB2_FOXP2,0.0,gg_Ex_KIAA1217_BCL6,0.0,bf_Glut-DACH2-5,2.972722524769795e-05,bf_Glut-DACH2-8,0.0007970596559924393,gg_Ex_KIAA1217,0.0,gg_Ex_DACH2_MGAT4C,0.0,gg_Ex_DACH2_NR4A3,0.0,bf_Glut-DACH2-8,7.783901813347444e-06
17,gg_Ex_Pre_KCNH7,0.0,gg_Ex_KIAA1217,0.0,gg_Ex_KIAA1217_BCL6,0.0,gg_Ex_DACH2_CEMIP,0.0001951808913374684,gg_Ex_DACH2_NR4A3,0.0,gg_Ex_DACH2_LUZP2,0.0,gg_Ex_DACH2_LUZP2,0.0014649881311944108,gg_Ex_DACH2_CEMIP,0.0,gg_Ex_Pre_KCNH7,0.0,bf_Glut-DACH2-LMANco,3.478915641984046e-05,gg_Ex_SATB2_FOXP2,0.005084002889791032,gg_Ex_DACH2_LHX2,0.010866156815789091,gg_Ex_DACH2_CEMIP,0.0,gg_Ex_DACH2_GRIK4,0.0,gg_Ex_DACH2_NR4A3,5.542278507381474e-05,bf_Glut-DACH2-HVCx,1.539868622733331e-05,gg_Ex_KIAA1217_BCL6,0.0,gg_Ex_KIAA1217_BCL6,0.0003049097020498672,gg_Ex_Pre_SATB2,0.0,gg_Ex_KIAA1217,2.1929345648877924e-05,gg_Ex_DACH2_NR4A3,0.0,gg_Ex_CACNA1H_PROX1,0.0,bf_Glut-DACH2-LMANco,3.350080935430842e-06,bf_Glut-DACH2-5,1.3688076736627115e-05,gg_Ex_KIAA1217,0.0,gg_Ex_KIAA1217,0.0011143218935290187,gg_Ex_DACH2_TAC1,4.205634771325987e-05,gg_Ex_DACH2_NR4A3,1.539868622733331e-05,gg_Ex_Pre_SATB2,0.0,gg_Ex_DACH2_NR4A3,0.0,gg_Ex_DACH2_TAC1,0.0,gg_Ex_SATB2_SOX6,0.0,gg_Ex_KIAA1217_BCL6,0.0,gg_Ex_DACH2_MGAT4C,0.0,gg_Ex_KIAA1217,0.0009232003914026411,gg_Ex_Pre_KCNH7,2.9462304622872412e-05,bf_Glut-DACH2-LMANco,0.0008464436958109227,gg_Ex_Pre_SATB2,0.0,gg_Ex_Pre_KCNH7,0.0,bf_Glut-DACH2-3,1.633392450898765e-05,bf_Glut-DACH2-LMANco,6.789713603491372e-05,gg_Ex_DACH2_NR4A3,0.0,gg_Ex_SATB2_SOX6,0.0,gg_Ex_DACH2_RORB,0.0,gg_Ex_DACH2_NR4A3,0.0
18,gg_Ex_DACH2_SLIT2,0.0,gg_Ex_CACNA1H_PROX1,0.0,gg_Ex_Pre_KCNH7,0.0,gg_Ex_DACH2_ZMAT4,0.0001492662100874275,gg_Ex_SATB2_SOX6,0.0,gg_Ex_KIAA1217_BCL6,0.0,gg_Ex_SATB2_FOXP2,0.0012591246609011133,gg_Ex_Pre_KCNH7,0.0,gg_Ex_Pre_SATB2,0.0,gg_Ex_DACH2_NR4A3,0.0,gg_Ex_DACH2_CEMIP,0.0035371895385632075,gg_Ex_DACH2_GRIK4,0.005247305584440596,gg_Ex_Pre_KCNH7,0.0,gg_Ex_KIAA1217_BCL6,0.0,gg_Ex_DACH2_ADAMTS5,4.219874483299922e-05,gg_Ex_SATB2_ZNF385B,0.0,gg_Ex_DACH2_GRIK4,0.0,gg_Ex_SATB2_SOX6,0.0001519508177665209,gg_Ex_Pre_KCNH7,0.0,gg_Ex_DACH2_RORB,1.7926666039375688e-05,gg_Ex_DACH2_ZMAT4,0.0,gg_Ex_KIAA1217,0.0,gg_Ex_SATB2_ZNF385B,0.0,gg_Ex_Pre_KCNH7,0.0,gg_Ex_KIAA1217_BCL6,0.0,gg_Ex_TSHZ2_NR4A2,0.000847823595580064,gg_Ex_BCL6,1.6063462689092096e-05,gg_Ex_Pre_KCNH7,1.2929309707307767e-05,gg_Ex_DACH2_LHX2,0.0,gg_Ex_KIAA1217,0.0,gg_Ex_DACH2_ZMAT4,0.0,gg_Ex_SATB2_ZNF385B,0.0,gg_Ex_KIAA1217,0.0,gg_Ex_KIAA1217,0.0,gg_Ex_DACH2_SLIT2,0.0006414700299397348,gg_Ex_DACH2_LUZP2,2.9225407181917272e-05,gg_Ex_Pre_KCNH7,0.0,gg_Ex_Pre_KCNH7,0.0,gg_Ex_Pre_SATB2,0.0,gg_Ex_Pre_KCNH7,0.0,gg_Ex_Pre_KCNH7,0.0,gg_Ex_DACH2_ZMAT4,0.0,gg_Ex_SATB2_OVOA,0.0,gg_Ex_DACH2_SLIT2,0.0,gg_Ex_SATB2_ZNF385B,0.0
19,gg_Ex_DACH2_TAC1,0.0,gg_Ex_Pre_SATB2,0.0,gg_Ex_Pre_SATB2,0.0,gg_Ex_DACH2_SLIT2,0.0,gg_Ex_SATB2_OVOA,0.0,gg_Ex_Pre_KCNH7,0.0,gg_Ex_DACH2_GRIK4,0.0007396384766953513,gg_Ex_Pre_SATB2,0.0,gg_Ex_SATB2_FOXP2,0.0,gg_Ex_SATB2_ZNF385B,0.0,gg_Ex_CACNA1H_PROX1,0.0018710982333203414,gg_Ex_DACH2_MGAT4C,0.0016698700031119787,gg_Ex_Pre_SATB2,0.0,gg_Ex_Pre_KCNH7,0.0,gg_Ex_DACH2_ZMAT4,2.859699006616765e-05,gg_Ex_SATB2_SOX6,0.0,gg_Ex_Pre_SATB2,0.0,gg_Ex_SATB2_FOXP2,1.633392450898765e-05,gg_Ex_KIAA1217_BCL6,0.0,gg_Ex_CACNA1H_PROX1,0.0,gg_Ex_Pre_SATB2,0.0,gg_Ex_KIAA1217_BCL6,0.0,gg_Ex_SATB2_SOX6,0.0,gg_Ex_DACH2_SLIT2,0.0,gg_Ex_SATB2_ZNF385B,0.0,gg_Ex_DACH2_NR4A3,0.0007820707173720407,gg_Ex_CACNA1H_PROX1,0.0,gg_Ex_DACH2_GRIK4,1.1367292380915026e-05,gg_Ex_DACH2_LUZP2,0.0,bf_Glut-CACNA1H-1,0.0,gg_Ex_KIAA1217_BCL6,0.0,gg_Ex_SATB2_OVOA,0.0,gg_Ex_CACNA1H_PROX1,0.0,bf_Glut-CACNA1H-1,0.0,gg_Ex_DACH2_GRIK4,0.0003222831832256659,gg_Ex_DACH2_RORB,0.0,gg_Ex_DACH2_SLIT2,0.0,gg_Ex_KIAA1217_BCL6,0.0,gg_Ex_SATB2_FOXP2,0.0,gg_Ex_DACH2_SLIT2,0.0,gg_Ex_DACH2_SLIT2,0.0,gg_Ex_SATB2_FOXP2,0.0,gg_Ex_SATB2_FOXP2,0.0,gg_Ex_DACH2_TAC1,0.0,gg_Ex_SATB2_SOX6,0.0
